index	name	hemisphere
662	Occipitotemporal gyrus posterior LH	n/a
663	Postcentral sulcus inferior RH	n/a
664	Cerebellum superior posterior fissure RH	n/a
665	Lingual gyrus posterior LH	n/a
666	Ventromedial prefrontal cortex	n/a
667	Ventromedial prefrontal cortex anterior	n/a
668	Occipitotemporal sulcus middle LH	n/a
669	Corpus callosum anterior body	n/a
670	Occipitotemporal sulcus mid-posterior RH	n/a
671	Precuneus antero-superior	n/a
672	Cerebellum IV	n/a
673	Calcarine sulcus mid-posterior LH	n/a
674	Pars opercularis lateral LH	n/a
675	Dorsolateral prefrontal cortex LH	n/a
676	Precuneus posterior	n/a
677	Lingual gyrus middle RH	n/a
678	Amygdala posterior	n/a
679	Insula superior LH	n/a
680	Parietal operculum medial RH	n/a
681	Precuneus posterior LH	n/a
682	Optic chiasm anterior	n/a
683	Anterior orbital gyrus RH	n/a
684	Anterior corona radiata superior LH	n/a
685	Cerebrospinal fluid (between postcentral gyrus and skull)	n/a
686	Intraparietal sulcus posterior LH	n/a
687	Cerebrospinal fluid (between middle frontal gyrus anterior and skull LH)	n/a
688	Third ventricle posterior	n/a
689	Middle temporal gyrus mid-anterior LH	n/a
690	Cerebellum superior posterior fissure central	n/a
691	Inferior temporal sulcus posterior LH	n/a
692	Fusiform gyrus middle RH	n/a
693	Lateral orbital gyrus anterior	n/a
694	Superior frontal gyrus mid-posterior LH	n/a
695	Superior occipital gyrus posterior LH	n/a
696	Superior frontal gyrus posterior superior LH	n/a
697	Central sulcus mid-superior RH	n/a
698	Thalamus antero-superior	n/a
699	Superior frontal gyrus anterior	n/a
700	Supramarginal gyrus anterior LH	n/a
701	Postcentral sulcus mid-superior RH	n/a
702	Medulla oblongata anterior	n/a
703	Precuneus superior	n/a
704	Anterior vertical ramus of the Lateral fissure RH	n/a
705	Inferior fronto-occipital fasciculus mid-posterior RH	n/a
706	Cingulate posterior LH	n/a
707	Cingulate middle RH	n/a
708	Calcarine sulcus mid-anterior RH	n/a
709	Precentral gyrus inferior LH	n/a
710	Posterior orbital gyrus posterior	n/a
711	Dorsal visual stream RH	n/a
712	Caudate antero-superior	n/a
713	Superior temporal sulcus postero-superior LH	n/a
714	Cerebellum V	n/a
715	Subparietal sulcus	n/a
716	Intraparietal sulcus mid-posterior LH	n/a
717	Subcallosal cortex superior	n/a
718	Superior parietal sulcus inferior RH	n/a
719	Cuneus postero-superior LH	n/a
720	Middle temporal gyrus anterior RH	n/a
721	Postcentral gyrus superior	n/a
722	Precentral sulcus superior LH	n/a
723	Anterior orbital gyrus lateral	n/a
724	Inferior occipital gyrus anterior RH	n/a
725	Anterior insula mid-inferior LH	n/a
726	Parahippocampal gyrus middle RH	n/a
727	Central sulcus middle medial RH	n/a
728	Pars triangularis anterior LH	n/a
729	Corpus callosum rostrum	n/a
730	Middle frontal gyrus anterior RH	n/a
731	Cingulate mid-posterior 	n/a
732	Cerebellum V	n/a
733	Circular sulcus of the insula superior	n/a
734	Middle frontal gyrus mid-posterior LH	n/a
735	Pars triangularis posterior LH	n/a
736	Central sulcus superior LH	n/a
737	Interhemispheric fissure precentral gyrus	n/a
738	Angular gyrus posterior RH	n/a
739	Arcuate fasciculus posterior LH	n/a
740	Corpus callosum isthmus anterior	n/a
741	Anterior cingulate cortex anterior LH	n/a
742	Retrocalcarine sulcus LH	n/a
743	Subparietal sulcus posterior	n/a
744	Cerebrospinal fluid (between superior frontal gyrus and skull)	n/a
745	Subparietal sulcus anterior LH	n/a
746	Midbrain posterior	n/a
747	Anterior corona radiata	n/a
748	Precuneus interhemispheric fissure	n/a
749	Callosomarginal sulcus inferior LH	n/a
750	Superior parietal sulcus superior RH	n/a
751	Lateral fissure middle LH	n/a
752	Occipital pole inferior LH	n/a
753	Precentral sulcus medial RH	n/a
754	Lingual gyrus anterior LH	n/a
755	Superior parietal lobule antero-superior RH	n/a
756	Postcentral sulcus superior LH	n/a
757	Occipitotemporal sulcus posterior LH	n/a
758	Anterior cingulate cortex	n/a
759	Subcallosal cortex inferior	n/a
760	Internal capsule genu LH	n/a
761	Fusiform gyrus RH	n/a
762	Angular sulcus posterior RH	n/a
763	Lateral occipital cortex middle RH	n/a
764	Angular gyrus antero-superior RH	n/a
765	Superior frontal gyrus anterior LH	n/a
766	Precentral gyrus inferior RH	n/a
767	Superior parts of central and postcentral gyrus	n/a
768	Calcarine sulcus middle	n/a
769	Superior temporal sulcus postero-superior RH	n/a
770	Forceps major posterior	n/a
771	Angular gyrus posterior LH	n/a
772	Anterior horizontal ramus of the Lateral fissure LH	n/a
773	Inferior frontal sulcus middle RH	n/a
774	Calcarine sulcus anterior RH	n/a
775	Callosomarginal sulcus inferior RH	n/a
776	Middle frontal gyrus mid-anterior inferior RH	n/a
777	Superior occipital sulcus inferior RH	n/a
778	Inferior frontal sulcus posterior RH	n/a
779	Circular sulcus of the insula posterior RH	n/a
780	Lingual gyrus middle	n/a
781	Superior temporal gyrus posterior RH	n/a
782	Precuneus antero-inferior RH	n/a
783	Precentral gyrus superior RH	n/a
784	Cerebellum Crus I LH	n/a
785	Corticospinal tract superior RH	n/a
786	Inferior temporal sulcus posterior RH	n/a
787	Dorsomedial prefrontal cortex antero-superior RH	n/a
788	Middle frontal sulcus middle LH	n/a
789	Lingual gyrus mid-posterior LH	n/a
790	Lateral fissure anterior LH	n/a
791	Arcuate fasciculus middle LH	n/a
792	Superior temporal gyrus middle LH	n/a
793	Posterior insula inferior LH	n/a
794	Lunate sulcus inferior LH	n/a
795	Occipitotemporal sulcus anterior RH	n/a
796	Inferior frontal gyrus middle LH	n/a
797	Precentral gyrus superior and superior frontal gyrus RH	n/a
798	Ventral striatum RH	n/a
799	Superior parietal lobule antero-inferior RH	n/a
800	Fornix antero-superior	n/a
801	Calcarine sulcus anterior	n/a
802	Superior frontal gyrus posterior lateral LH	n/a
803	Superior frontal sulcus posterior LH	n/a
804	Lateral orbital gyrus RH	n/a
805	Cerebrospinal fluid (between superior occipital gyrus and skull)	n/a
806	Middle frontal gyrus mid-anterior superior RH	n/a
807	Corpus callosum posterior body radiation RH	n/a
808	Corticospinal tract superior	n/a
809	Lateral fissure posterior limb superior RH	n/a
810	Superior parietal lobule postero-superior LH	n/a
811	Superior parietal sulcus inferior LH	n/a
812	Pons inferior	n/a
813	Intraparietal sulcus inferior RH	n/a
814	Anterior occipital sulcus LH	n/a
815	Cerebellum IX	n/a
816	Arcuate fasciculus middle RH	n/a
817	Occipital pole inferior lateral RH	n/a
818	Inferior occipital sulcus inferior RH	n/a
819	Cerebrospinal fluid (between middle frontal gyrus posterior and skull LH)	n/a
820	Suborbital sulcus LH	n/a
821	Parietal operculum posterior RH	n/a
822	Lingual gyrus anterior RH	n/a
823	Occipitotemporal gyrus anterior LH	n/a
824	Subcentral gyrus anterior RH	n/a
825	Cerebellum Crus I anterior LH	n/a
826	Parieto-occipital sulcus postero-superior RH	n/a
827	Temporal pole inferior	n/a
828	Superior temporal sulcus anterior LH	n/a
829	Forceps major anterior RH	n/a
830	Heschl’s gyrus inferior LH	n/a
831	Middle frontal gyrus postero-superior LH	n/a
832	Precuneus posterior RH	n/a
833	Calcarine sulcus mid-anterior	n/a
834	Middle frontal sulcus mid-anterior LH	n/a
835	Anterior corona radiata superior RH	n/a
836	Cerebellum Crus I	n/a
837	Frontoparietal operculum LH	n/a
838	Posterior cingulate cortex antero-inferior	n/a
839	Retrocalcarine cortex LH	n/a
840	Anterior orbital gyrus medial	n/a
841	Posterior orbital gyrus RH	n/a
842	Precentral gyrus superior LH	n/a
843	Callosomarginal sulcus mid-inferior	n/a
844	Middle frontal sulcus inferior LH	n/a
845	Precentral sulcus inferior RH	n/a
846	Cuneus superior	n/a
847	Postcentral gyrus superior RH	n/a
848	Paracingulate sulcus superior RH	n/a
849	Parieto-occipital sulcus 	n/a
850	Angular sulcus mid-posterior RH	n/a
851	Putamen anterior LH	n/a
852	Angular gyrus antero-inferior LH	n/a
853	Superior longitudinal fasciculus III posterior RH	n/a
854	Supramarginal gyrus postero-inferior LH	n/a
855	Inferior temporal sulcus mid-anterior LH	n/a
856	Superior frontal sulcus anterior LH	n/a
857	Cerebellum IV LH	n/a
858	Anterior occipital sulcus posterior RH	n/a
859	Circular sulcus of the insula antero-superior LH	n/a
860	Precuneus antero-superior LH	n/a
861	Anterior corona radiata mid-inferior LH	n/a
862	Cerebellar peduncle	n/a
863	Lateral occipital cortex mid-superior RH	n/a
864	Paracentral sulcus inferior	n/a
865	Precuneus postero-inferior LH	n/a
866	Intraparietal sulcus mid-anterior LH	n/a
867	Subparietal sulcus inferior RH	n/a
868	Middle parts of postcentral gyrus and precentral gyrus RH	n/a
869	Paracingulate gyrus middle	n/a
870	Precentral sulcus inferior LH	n/a
871	Inferior longitudinal fasciculus anterior	n/a
872	Corpus callosum splenium RH	n/a
873	Cerebellum VI RH	n/a
874	Hippocampus middle RH	n/a
875	Pars orbitalis RH	n/a
876	Forceps minor posterior LH	n/a
877	Hippocampus anterior LH	n/a
878	Superior parietal sulcus mid-inferior LH	n/a
879	Middle frontal sulcus middle RH	n/a
880	Ventromedial prefrontal cortex antero-inferior	n/a
881	Cerebellum Crus I RH	n/a
882	Superior occipital gyrus inferior RH	n/a
883	Superior frontal sulcus mid-anterior LH	n/a
884	Supramarginal gyrus superior LH	n/a
885	Middle temporal gyrus posterior inferior LH	n/a
886	External capsule LH	n/a
887	Lateral occipital cortex antero-inferior LH	n/a
888	Precentral gyrus middle LH	n/a
889	Cerebellum IX	n/a
890	Putamen anterior	n/a
891	Cerebellum V RH	n/a
892	Angular gyrus mid-posterior RH	n/a
893	Cerebellum V	n/a
894	Lateral occipital cortex middle LH	n/a
895	Middle frontal gyrus lateral RH	n/a
896	Lingual gyrus medial	n/a
897	Cerebellum V	n/a
898	Collateral sulcus mid-posterior LH	n/a
899	Occipital pole inferior	n/a
900	Superior longitudinal fasciculus II mid-posterior LH	n/a
901	Cerebellum Crus II LH	n/a
902	Cingulate gyrus mid-posterior	n/a
903	Precuneus anterior	n/a
904	Parieto-occipital sulcus posterior RH	n/a
905	Lateral occipital sulcus mid-posterior RH	n/a
906	Superior frontal gyrus medial mid-anterior LH	n/a
907	Paracentral sulcus superior	n/a
908	Optic radiation posterior LH	n/a
909	Supramarginal gyrus posterior LH	n/a
910	Cerebellum horizontal fissure	n/a
911	Corticospinal tract LH	n/a
912	Cerebellum VI RH	n/a
913	Lingual gyrus anterior	n/a
914	Cuneus antero-superior RH	n/a
915	Postcentral gyrus middle posterior LH	n/a
916	Pars opercularis inferior LH	n/a
917	Fornix middle body	n/a
918	Subparietal sulcus posterior RH	n/a
919	Cingulate sulcus posterior RH	n/a
920	Cerebellum VIIb	n/a
921	Anterior corona radiata anterior RH	n/a
922	Corticospinal tract precentral gyrus LH	n/a
923	Superior occipital sulcus superior LH	n/a
924	Inferior frontal gyrus mid-anterior RH	n/a
925	Superior temporal sulcus mid-posterior RH	n/a
926	Cerebrospinal fluid (between postcentral gyrus inferior and skull LH)	n/a
927	Superior occipital gyrus mid-superior	n/a
928	Angular sulcus posterior LH	n/a
929	Middle frontal gyrus lateral LH	n/a
930	Cerebellum VI LH	n/a
931	Cerebellum VI anterior	n/a
932	Occipitotemporal gyrus posterior RH	n/a
933	Cerebellum V RH	n/a
934	Frontal pole superior RH	n/a
935	Corpus callosum tapetum	n/a
936	Central sulcus middle RH	n/a
937	Collateral sulcus posterior RH	n/a
938	Superior temporal gyrus mid-posterior RH	n/a
939	Parieto-occipital sulcus anterior LH	n/a
940	Supramarginal gyrus anterior RH	n/a
941	Parieto-occipital sulcus postero-superior 	n/a
942	Cerebral peduncles superior	n/a
943	Inferior frontal sulcus posterior superior LH	n/a
944	Frontal pole mid-superior RH	n/a
945	Supramarginal gyrus postero-superior LH	n/a
946	Inferior frontal sulcus posterior inferior LH	n/a
947	Callosal sulcus posterior	n/a
948	Cerebrospinal fluid (between superior frontal gyrus and skull LH)	n/a
949	Superior longitudinal fasciculus III mid-anterior LH	n/a
950	Anterior thalamic radiation antero-superior RH	n/a
951	Angular gyrus mid-anterior RH	n/a
952	Planum temporale LH	n/a
953	Interhemispheric fissure superior	n/a
954	Superior parietal lobule posterior	n/a
955	Callosomarginal sulcus mid-superior	n/a
956	Central sulcus mid-inferior medial RH	n/a
957	Forceps minor posterior RH	n/a
958	Superior longitudinal fasciculus II middle LH	n/a
959	Cerebellum Crus I posterior LH	n/a
960	Central sulcus superior RH	n/a
961	Interhemispheric fissure parietal	n/a
962	Paracentral lobule postero-inferior	n/a
963	Precentral sulcus mid-superior LH	n/a
964	Cingulum mid-posterior	n/a
965	Paracentral lobule posterior LH	n/a
966	Paracingulate sulcus posterior LH	n/a
967	Fornix anterior	n/a
968	Callosal sulcus mid-posterior	n/a
969	Cingulum mid-posterior LH	n/a
970	Callosomarginal sulcus superior	n/a
971	Central sulcus mid-inferior LH	n/a
972	Middle temporal gyrus posterior superior LH	n/a
973	Suborbital sulcus	n/a
974	Middle frontal gyrus posterior superior RH	n/a
975	Globus pallidus anterior 	n/a
976	Lateral orbital gyrus LH	n/a
977	Supramarginal gyrus posterior inferior RH	n/a
978	Middle temporal gyrus mid-posterior LH	n/a
979	Superior occipital sulcus superior RH	n/a
980	Inferior frontal gyrus anterior LH	n/a
981	Posterior insula postero-superior RH	n/a
982	Cerebellum IX anterior	n/a
983	Inferior temporal sulcus medial LH	n/a
984	Angular gyrus anterior LH	n/a
985	Cerebellum Crus I RH	n/a
986	Superior parts of central and precentral sulci RH	n/a
987	Cerebellum VI RH	n/a
988	Superior parietal lobule RH	n/a
989	Superior occipital gyrus RH	n/a
990	Caudate posterior RH	n/a
991	Ventromedial prefrontal cortex anterior LH	n/a
992	Postcentral sulcus medial	n/a
993	Cerebellum Crus I LH	n/a
994	Middle frontal sulcus anterior LH	n/a
995	Superior occipital sulcus LH	n/a
996	Cerebellum VI LH	n/a
997	Subcentral gyrus posterior RH	n/a
998	Superior parietal lobule posterior LH	n/a
999	Cerebellum Crus II RH	n/a
1000	Cingulate gyrus mid-anterior 	n/a
1001	Cerebellum VI RH	n/a
1002	Middle frontal gyrus posterior superior LH	n/a
1003	Cerebellum VI	n/a
1004	Dorsomedial prefrontal cortex anterior LH	n/a
1005	Lunate sulcus superior RH	n/a
1006	Temporal pole RH	n/a
1007	Cuneus superior RH	n/a
1008	Corpus callosum isthmus	n/a
1009	Cerebellum VI anterior RH	n/a
1010	Inferior frontal sulcus mid-posterior RH	n/a
1011	Superior parietal lobule inferior LH	n/a
1012	Fornix posterior	n/a
1013	Lateral occipital sulcus anterior RH	n/a
1014	Cerebellum Crus I RH	n/a
1015	Superior frontal sulcus middle RH	n/a
1016	Hypothalamus	n/a
1017	Cingulum anterior	n/a
1018	Superior temporal gyrus posterior lateral LH	n/a
1019	Superior temporal gyrus anterior RH	n/a
1020	Parieto-occipital sulcus anterior RH	n/a
1021	Cerebellum IX	n/a
1022	Cuneus postero-inferior LH	n/a
1023	Caudate superior anterior	n/a
1024	Corpus callosum genu RH	n/a
