onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
314.6843636364	n/a	78671.0909	show_cross	n/a	n/a	n/a	cross.bmp
315.3143636364	n/a	78828.5909	show_face	famous_face	first_show	5	f026.bmp
315.9480000000	n/a	78987	right_press	n/a	n/a	4096	n/a
316.2725454545	n/a	79068.1364	show_circle	n/a	n/a	0	circle.bmp
317.9725454545	n/a	79493.1364	show_cross	n/a	n/a	n/a	cross.bmp
318.5216363636	n/a	79630.4091	show_face	famous_face	delayed_repeat	7	f021.bmp
319.2307272727	n/a	79807.6818	right_press	n/a	n/a	4096	n/a
319.4316363636	n/a	79857.9091	show_circle	n/a	n/a	0	circle.bmp
321.1316363636	n/a	80282.9091	show_cross	n/a	n/a	n/a	cross.bmp
321.7125454545	n/a	80428.1364	show_face	famous_face	first_show	5	f128.bmp
322.6325454545	n/a	80658.1364	show_circle	n/a	n/a	0	circle.bmp
324.3325454545	n/a	81083.1364	show_cross	n/a	n/a	n/a	cross.bmp
324.9025454545	n/a	81225.6364	show_face	famous_face	immediate_repeat	6	f128.bmp
325.6880000000	n/a	81422	right_press	n/a	n/a	4096	n/a
325.7243636364	n/a	81431.0909	show_circle	n/a	n/a	0	circle.bmp
327.4243636364	n/a	81856.0909	show_cross	n/a	n/a	n/a	cross.bmp
328.0770909091	n/a	82019.2727	show_face	scrambled_face	first_show	17	s102.bmp
329.0807272727	n/a	82270.1818	show_circle	n/a	n/a	0	circle.bmp
329.4961818182	n/a	82374.0455	right_press	n/a	n/a	4096	n/a
330.7807272727	n/a	82695.1818	show_cross	n/a	n/a	n/a	cross.bmp
331.4180000000	n/a	82854.5	show_face	scrambled_face	delayed_repeat	19	s055.bmp
332.3352727273	n/a	83083.8182	show_circle	n/a	n/a	0	circle.bmp
334.0352727273	n/a	83508.8182	show_cross	n/a	n/a	n/a	cross.bmp
334.5916363636	n/a	83647.9091	show_face	scrambled_face	first_show	17	s136.bmp
335.4243636364	n/a	83856.0909	show_circle	n/a	n/a	0	circle.bmp
337.1243636364	n/a	84281.0909	show_cross	n/a	n/a	n/a	cross.bmp
337.6825454545	n/a	84420.6364	show_face	scrambled_face	immediate_repeat	18	s136.bmp
338.5707272727	n/a	84642.6818	left_press	n/a	n/a	256	n/a
338.6525454545	n/a	84663.1364	show_circle	n/a	n/a	0	circle.bmp
340.3525454545	n/a	85088.1364	show_cross	n/a	n/a	n/a	cross.bmp
340.9898181818	n/a	85247.4545	show_face	unfamiliar_face	first_show	13	u134.bmp
341.6507272727	n/a	85412.6818	left_press	n/a	n/a	256	n/a
341.8970909091	n/a	85474.2727	show_circle	n/a	n/a	0	circle.bmp
343.5970909091	n/a	85899.2727	show_cross	n/a	n/a	n/a	cross.bmp
344.1643636364	n/a	86041.0909	show_face	scrambled_face	first_show	17	s010.bmp
344.9489090909	n/a	86237.2273	right_press	n/a	n/a	4096	n/a
345.1525454545	n/a	86288.1364	show_circle	n/a	n/a	0	circle.bmp
345.1634545455	n/a	86290.8636	right_press	n/a	n/a	4096	n/a
346.8525454545	n/a	86713.1364	show_cross	n/a	n/a	n/a	cross.bmp
347.3880000000	n/a	86847	show_face	famous_face	delayed_repeat	7	f026.bmp
348.0480000000	n/a	87012	right_press	n/a	n/a	4096	n/a
348.2380000000	n/a	87059.5	show_circle	n/a	n/a	0	circle.bmp
349.9380000000	n/a	87484.5	show_cross	n/a	n/a	n/a	cross.bmp
350.4125454545	n/a	87603.1364	show_face	scrambled_face	first_show	17	s084.bmp
351.2261818182	n/a	87806.5455	right_press	n/a	n/a	4096	n/a
351.3634545455	n/a	87840.8636	show_circle	n/a	n/a	0	circle.bmp
353.0634545455	n/a	88265.8636	show_cross	n/a	n/a	n/a	cross.bmp
353.6025454545	n/a	88400.6364	show_face	famous_face	first_show	5	f009.bmp
354.3489090909	n/a	88587.2273	right_press	n/a	n/a	4096	n/a
354.5489090909	n/a	88637.2273	show_circle	n/a	n/a	0	circle.bmp
356.2489090909	n/a	89062.2273	show_cross	n/a	n/a	n/a	cross.bmp
356.7261818182	n/a	89181.5455	show_face	famous_face	immediate_repeat	6	f009.bmp
357.4452727273	n/a	89361.3182	right_press	n/a	n/a	4096	n/a
357.6516363636	n/a	89412.9091	show_circle	n/a	n/a	0	circle.bmp
359.3516363636	n/a	89837.9091	show_cross	n/a	n/a	n/a	cross.bmp
359.9670909091	n/a	89991.7727	show_face	scrambled_face	delayed_repeat	19	s102.bmp
360.8334545455	n/a	90208.3636	left_press	n/a	n/a	256	n/a
360.9743636364	n/a	90243.5909	show_circle	n/a	n/a	0	circle.bmp
362.6743636364	n/a	90668.5909	show_cross	n/a	n/a	n/a	cross.bmp
363.2916363636	n/a	90822.9091	show_face	famous_face	first_show	5	f129.bmp
364.0898181818	n/a	91022.4545	right_press	n/a	n/a	4096	n/a
364.2007272727	n/a	91050.1818	show_circle	n/a	n/a	0	circle.bmp
365.9007272727	n/a	91475.1818	show_cross	n/a	n/a	n/a	cross.bmp
366.4152727273	n/a	91603.8182	show_face	unfamiliar_face	first_show	13	u051.bmp
367.2980000000	n/a	91824.5	left_press	n/a	n/a	256	n/a
367.3789090909	n/a	91844.7273	show_circle	n/a	n/a	0	circle.bmp
369.0789090909	n/a	92269.7273	show_cross	n/a	n/a	n/a	cross.bmp
369.6061818182	n/a	92401.5455	show_face	unfamiliar_face	delayed_repeat	15	u134.bmp
370.2952727273	n/a	92573.8182	left_press	n/a	n/a	256	n/a
370.5289090909	n/a	92632.2273	show_circle	n/a	n/a	0	circle.bmp
372.2289090909	n/a	93057.2273	show_cross	n/a	n/a	n/a	cross.bmp
372.7634545455	n/a	93190.8636	show_face	unfamiliar_face	first_show	13	u140.bmp
373.5170909091	n/a	93379.2727	right_press	n/a	n/a	4096	n/a
373.5989090909	n/a	93399.7273	show_circle	n/a	n/a	0	circle.bmp
375.2989090909	n/a	93824.7273	show_cross	n/a	n/a	n/a	cross.bmp
375.7534545455	n/a	93938.3636	show_face	scrambled_face	delayed_repeat	19	s010.bmp
376.6016363636	n/a	94150.4091	show_circle	n/a	n/a	0	circle.bmp
376.6034545455	n/a	94150.8636	left_press	n/a	n/a	256	n/a
378.3016363636	n/a	94575.4091	show_cross	n/a	n/a	n/a	cross.bmp
378.8270909091	n/a	94706.7727	show_face	famous_face	first_show	5	f096.bmp
379.5380000000	n/a	94884.5	left_press	n/a	n/a	256	n/a
379.7116363636	n/a	94927.9091	show_circle	n/a	n/a	0	circle.bmp
381.4116363636	n/a	95352.9091	show_cross	n/a	n/a	n/a	cross.bmp
382.0007272727	n/a	95500.1818	show_face	famous_face	immediate_repeat	6	f096.bmp
382.4925454545	n/a	95623.1364	left_press	n/a	n/a	256	n/a
382.9516363636	n/a	95737.9091	show_circle	n/a	n/a	0	circle.bmp
384.6516363636	n/a	96162.9091	show_cross	n/a	n/a	n/a	cross.bmp
385.1089090909	n/a	96277.2273	show_face	scrambled_face	delayed_repeat	19	s084.bmp
385.8380000000	n/a	96459.5	right_press	n/a	n/a	4096	n/a
386.0170909091	n/a	96504.2727	show_circle	n/a	n/a	0	circle.bmp
387.7170909091	n/a	96929.2727	show_cross	n/a	n/a	n/a	cross.bmp
388.1816363636	n/a	97045.4091	show_face	unfamiliar_face	first_show	13	u139.bmp
389.1398181818	n/a	97284.9545	show_circle	n/a	n/a	0	circle.bmp
390.8398181818	n/a	97709.9545	show_cross	n/a	n/a	n/a	cross.bmp
391.4225454545	n/a	97855.6364	show_face	unfamiliar_face	immediate_repeat	14	u139.bmp
392.3016363636	n/a	98075.4091	show_circle	n/a	n/a	0	circle.bmp
394.0016363636	n/a	98500.4091	show_cross	n/a	n/a	n/a	cross.bmp
394.4798181818	n/a	98619.9545	show_face	scrambled_face	first_show	17	s140.bmp
395.3098181818	n/a	98827.4545	show_circle	n/a	n/a	0	circle.bmp
395.3525454545	n/a	98838.1364	right_press	n/a	n/a	4096	n/a
397.0098181818	n/a	99252.4545	show_cross	n/a	n/a	n/a	cross.bmp
397.6034545455	n/a	99400.8636	show_face	scrambled_face	immediate_repeat	18	s140.bmp
398.2980000000	n/a	99574.5	right_press	n/a	n/a	4096	n/a
398.5125454545	n/a	99628.1364	show_circle	n/a	n/a	0	circle.bmp
400.2125454545	n/a	100053.1364	show_cross	n/a	n/a	n/a	cross.bmp
400.7780000000	n/a	100194.5	show_face	famous_face	delayed_repeat	7	f129.bmp
401.4452727273	n/a	100361.3182	right_press	n/a	n/a	4096	n/a
401.7470909091	n/a	100436.7727	show_circle	n/a	n/a	0	circle.bmp
403.4470909091	n/a	100861.7727	show_cross	n/a	n/a	n/a	cross.bmp
404.0016363636	n/a	101000.4091	show_face	famous_face	first_show	5	f049.bmp
404.7207272727	n/a	101180.1818	left_press	n/a	n/a	256	n/a
404.8643636364	n/a	101216.0909	show_circle	n/a	n/a	0	circle.bmp
406.5643636364	n/a	101641.0909	show_cross	n/a	n/a	n/a	cross.bmp
407.1425454545	n/a	101785.6364	show_face	famous_face	immediate_repeat	6	f049.bmp
408.1152727273	n/a	102028.8182	show_circle	n/a	n/a	0	circle.bmp
409.8152727273	n/a	102453.8182	show_cross	n/a	n/a	n/a	cross.bmp
410.3834545455	n/a	102595.8636	show_face	unfamiliar_face	delayed_repeat	15	u051.bmp
411.2134545455	n/a	102803.3636	show_circle	n/a	n/a	0	circle.bmp
411.3543636364	n/a	102838.5909	right_press	n/a	n/a	4096	n/a
412.9134545455	n/a	103228.3636	show_cross	n/a	n/a	n/a	cross.bmp
413.5570909091	n/a	103389.2727	show_face	famous_face	first_show	5	f140.bmp
414.3916363636	n/a	103597.9091	right_press	n/a	n/a	4096	n/a
414.3934545455	n/a	103598.3636	show_circle	n/a	n/a	0	circle.bmp
416.0934545455	n/a	104023.3636	show_cross	n/a	n/a	n/a	cross.bmp
416.5643636364	n/a	104141.0909	show_face	unfamiliar_face	delayed_repeat	15	u140.bmp
417.5289090909	n/a	104382.2273	show_circle	n/a	n/a	0	circle.bmp
417.5652727273	n/a	104391.3182	right_press	n/a	n/a	4096	n/a
419.2289090909	n/a	104807.2273	show_cross	n/a	n/a	n/a	cross.bmp
419.8052727273	n/a	104951.3182	show_face	unfamiliar_face	first_show	13	u017.bmp
420.4680000000	n/a	105117	left_press	n/a	n/a	256	n/a
420.7070909091	n/a	105176.7727	show_circle	n/a	n/a	0	circle.bmp
422.4070909091	n/a	105601.7727	show_cross	n/a	n/a	n/a	cross.bmp
423.0125454545	n/a	105753.1364	show_face	unfamiliar_face	immediate_repeat	14	u017.bmp
423.5407272727	n/a	105885.1818	left_press	n/a	n/a	256	n/a
423.8843636364	n/a	105971.0909	show_circle	n/a	n/a	0	circle.bmp
425.5843636364	n/a	106396.0909	show_cross	n/a	n/a	n/a	cross.bmp
426.0525454545	n/a	106513.1364	show_face	famous_face	first_show	5	f033.bmp
426.7316363636	n/a	106682.9091	right_press	n/a	n/a	4096	n/a
426.9652727273	n/a	106741.3182	show_circle	n/a	n/a	0	circle.bmp
428.6652727273	n/a	107166.3182	show_cross	n/a	n/a	n/a	cross.bmp
429.1607272727	n/a	107290.1818	show_face	famous_face	immediate_repeat	6	f033.bmp
429.7307272727	n/a	107432.6818	right_press	n/a	n/a	4096	n/a
430.1461818182	n/a	107536.5455	show_circle	n/a	n/a	0	circle.bmp
431.8461818182	n/a	107961.5455	show_cross	n/a	n/a	n/a	cross.bmp
432.4170909091	n/a	108104.2727	show_face	famous_face	first_show	5	f060.bmp
433.3125454545	n/a	108328.1364	show_circle	n/a	n/a	0	circle.bmp
435.0125454545	n/a	108753.1364	show_cross	n/a	n/a	n/a	cross.bmp
435.4907272727	n/a	108872.6818	show_face	famous_face	immediate_repeat	6	f060.bmp
436.4743636364	n/a	109118.5909	show_circle	n/a	n/a	0	circle.bmp
438.1743636364	n/a	109543.5909	show_cross	n/a	n/a	n/a	cross.bmp
438.6816363636	n/a	109670.4091	show_face	scrambled_face	first_show	17	s098.bmp
439.5698181818	n/a	109892.4545	show_circle	n/a	n/a	0	circle.bmp
441.2698181818	n/a	110317.4545	show_cross	n/a	n/a	n/a	cross.bmp
441.7725454545	n/a	110443.1364	show_face	scrambled_face	immediate_repeat	18	s098.bmp
442.6261818182	n/a	110656.5455	show_circle	n/a	n/a	0	circle.bmp
444.3261818182	n/a	111081.5455	show_cross	n/a	n/a	n/a	cross.bmp
444.9298181818	n/a	111232.4545	show_face	scrambled_face	first_show	17	s110.bmp
445.6761818182	n/a	111419.0455	right_press	n/a	n/a	4096	n/a
445.8052727273	n/a	111451.3182	show_circle	n/a	n/a	0	circle.bmp
447.5052727273	n/a	111876.3182	show_cross	n/a	n/a	n/a	cross.bmp
448.1370909091	n/a	112034.2727	show_face	scrambled_face	immediate_repeat	18	s110.bmp
448.8125454545	n/a	112203.1364	right_press	n/a	n/a	4096	n/a
449.1498181818	n/a	112287.4545	show_circle	n/a	n/a	0	circle.bmp
450.8498181818	n/a	112712.4545	show_cross	n/a	n/a	n/a	cross.bmp
451.4107272727	n/a	112852.6818	show_face	famous_face	delayed_repeat	7	f140.bmp
452.1016363636	n/a	113025.4091	right_press	n/a	n/a	4096	n/a
452.2816363636	n/a	113070.4091	show_circle	n/a	n/a	0	circle.bmp
453.9816363636	n/a	113495.4091	show_cross	n/a	n/a	n/a	cross.bmp
454.5352727273	n/a	113633.8182	show_face	unfamiliar_face	first_show	13	u073.bmp
455.4134545455	n/a	113853.3636	show_circle	n/a	n/a	0	circle.bmp
457.1134545455	n/a	114278.3636	show_cross	n/a	n/a	n/a	cross.bmp
457.6252727273	n/a	114406.3182	show_face	famous_face	first_show	5	f137.bmp
458.5770909091	n/a	114644.2727	show_circle	n/a	n/a	0	circle.bmp
460.2770909091	n/a	115069.2727	show_cross	n/a	n/a	n/a	cross.bmp
460.7489090909	n/a	115187.2273	show_face	unfamiliar_face	first_show	13	u066.bmp
461.6052727273	n/a	115401.3182	show_circle	n/a	n/a	0	circle.bmp
463.3052727273	n/a	115826.3182	show_cross	n/a	n/a	n/a	cross.bmp
463.9061818182	n/a	115976.5455	show_face	unfamiliar_face	first_show	13	u078.bmp
464.5270909091	n/a	116131.7727	right_press	n/a	n/a	4096	n/a
464.7789090909	n/a	116194.7273	show_circle	n/a	n/a	0	circle.bmp
466.4789090909	n/a	116619.7273	show_cross	n/a	n/a	n/a	cross.bmp
467.0970909091	n/a	116774.2727	show_face	unfamiliar_face	immediate_repeat	14	u078.bmp
467.6443636364	n/a	116911.0909	right_press	n/a	n/a	4096	n/a
467.9425454545	n/a	116985.6364	show_circle	n/a	n/a	0	circle.bmp
469.6425454545	n/a	117410.6364	show_cross	n/a	n/a	n/a	cross.bmp
470.1043636364	n/a	117526.0909	show_face	famous_face	first_show	5	f131.bmp
470.9498181818	n/a	117737.4545	show_circle	n/a	n/a	0	circle.bmp
471.0052727273	n/a	117751.3182	right_press	n/a	n/a	4096	n/a
472.6498181818	n/a	118162.4545	show_cross	n/a	n/a	n/a	cross.bmp
473.3116363636	n/a	118327.9091	show_face	unfamiliar_face	first_show	13	u105.bmp
474.1380000000	n/a	118534.5	right_press	n/a	n/a	4096	n/a
474.2725454545	n/a	118568.1364	show_circle	n/a	n/a	0	circle.bmp
475.9725454545	n/a	118993.1364	show_cross	n/a	n/a	n/a	cross.bmp
476.4352727273	n/a	119108.8182	show_face	unfamiliar_face	delayed_repeat	15	u073.bmp
477.3598181818	n/a	119339.9545	show_circle	n/a	n/a	0	circle.bmp
479.0598181818	n/a	119764.9545	show_cross	n/a	n/a	n/a	cross.bmp
479.6598181818	n/a	119914.9545	show_face	unfamiliar_face	first_show	13	u132.bmp
480.5425454545	n/a	120135.6364	show_circle	n/a	n/a	0	circle.bmp
482.2425454545	n/a	120560.6364	show_cross	n/a	n/a	n/a	cross.bmp
482.8670909091	n/a	120716.7727	show_face	famous_face	delayed_repeat	7	f137.bmp
483.8407272727	n/a	120960.1818	show_circle	n/a	n/a	0	circle.bmp
485.5407272727	n/a	121385.1818	show_cross	n/a	n/a	n/a	cross.bmp
