onset	duration	sample	event_type	face_type	repetition_type	trial	trial_lag	trigger	stim_file
291.2916363636	n/a	72822.9091	show_cross	n/a	n/a	85	n/a	n/a	cross.bmp
291.7516363636	n/a	72937.9091	show_face	scrambled_face	immediate_repeat	85	1	18	s049.bmp
292.6507272727	n/a	73162.6818	show_circle	n/a	n/a	85	n/a	0	circle.bmp
294.3507272727	n/a	73587.6818	show_cross	n/a	n/a	86	n/a	n/a	cross.bmp
294.8416363636	n/a	73710.4091	show_face	unfamiliar_face	delayed_repeat	86	13	15	u091.bmp
295.638	n/a	73909.5	right_press	n/a	n/a	86	n/a	4096	n/a
295.6998181818	n/a	73924.9545	show_circle	n/a	n/a	86	n/a	0	circle.bmp
297.3998181818	n/a	74349.9545	show_cross	n/a	n/a	87	n/a	n/a	cross.bmp
298.0489090909	n/a	74512.2273	show_face	scrambled_face	first_show	87	n/a	17	s128.bmp
298.968	n/a	74742.0	show_circle	n/a	n/a	87	n/a	0	circle.bmp
299.0498181818	n/a	74762.4545	right_press	n/a	n/a	87	n/a	4096	n/a
300.668	n/a	75167.0	show_cross	n/a	n/a	88	n/a	n/a	cross.bmp
301.2561818182	n/a	75314.0455	show_face	scrambled_face	immediate_repeat	88	1	18	s128.bmp
301.81163636360003	n/a	75452.9091	right_press	n/a	n/a	88	n/a	4096	n/a
302.1143636364	n/a	75528.5909	show_circle	n/a	n/a	88	n/a	0	circle.bmp
303.8143636364	n/a	75953.5909	show_cross	n/a	n/a	89	n/a	n/a	cross.bmp
304.4470909091	n/a	76111.7727	show_face	scrambled_face	first_show	89	n/a	17	s106.bmp
304.9670909091	n/a	76241.7727	right_press	n/a	n/a	89	n/a	4096	n/a
305.3807272727	n/a	76345.1818	show_circle	n/a	n/a	89	n/a	0	circle.bmp
307.0807272727	n/a	76770.1818	show_cross	n/a	n/a	90	n/a	n/a	cross.bmp
307.5543636364	n/a	76888.5909	show_face	scrambled_face	immediate_repeat	90	1	18	s106.bmp
308.1234545455	n/a	77030.8636	right_press	n/a	n/a	90	n/a	4096	n/a
308.4389090909	n/a	77109.7273	show_circle	n/a	n/a	90	n/a	0	circle.bmp
310.13890909090003	n/a	77534.7273	show_cross	n/a	n/a	91	n/a	n/a	cross.bmp
310.6452727273	n/a	77661.3182	show_face	unfamiliar_face	delayed_repeat	91	13	15	u029.bmp
311.3098181818	n/a	77827.4545	right_press	n/a	n/a	91	n/a	4096	n/a
311.4861818182	n/a	77871.5455	show_circle	n/a	n/a	91	n/a	0	circle.bmp
313.1861818182	n/a	78296.5455	show_cross	n/a	n/a	92	n/a	n/a	cross.bmp
313.7352727273	n/a	78433.8182	show_face	scrambled_face	first_show	92	n/a	17	s003.bmp
314.6925454545	n/a	78673.1364	show_circle	n/a	n/a	92	n/a	0	circle.bmp
316.3925454545	n/a	79098.1364	show_cross	n/a	n/a	93	n/a	n/a	cross.bmp
316.9598181818	n/a	79239.9545	show_face	scrambled_face	immediate_repeat	93	1	18	s003.bmp
317.8698181818	n/a	79467.4545	show_circle	n/a	n/a	93	n/a	0	circle.bmp
319.56981818180003	n/a	79892.4545	show_cross	n/a	n/a	94	n/a	n/a	cross.bmp
320.1998181818	n/a	80049.9545	show_face	famous_face	first_show	94	n/a	5	f075.bmp
321.0343636364	n/a	80258.5909	right_press	n/a	n/a	94	n/a	4096	n/a
321.18254545450003	n/a	80295.6364	show_circle	n/a	n/a	94	n/a	0	circle.bmp
322.8825454545	n/a	80720.6364	show_cross	n/a	n/a	95	n/a	n/a	cross.bmp
323.458	n/a	80864.5	show_face	scrambled_face	delayed_repeat	95	13	19	s120.bmp
323.9189090909	n/a	80979.7273	right_press	n/a	n/a	95	n/a	4096	n/a
324.3752727273	n/a	81093.8182	show_circle	n/a	n/a	95	n/a	0	circle.bmp
326.0752727273	n/a	81518.8182	show_cross	n/a	n/a	96	n/a	n/a	cross.bmp
326.6652727273	n/a	81666.3182	show_face	unfamiliar_face	first_show	96	n/a	13	u113.bmp
327.2725454545	n/a	81818.1364	right_press	n/a	n/a	96	n/a	4096	n/a
327.6089090909	n/a	81902.2273	show_circle	n/a	n/a	96	n/a	0	circle.bmp
329.3089090909	n/a	82327.2273	show_cross	n/a	n/a	97	n/a	n/a	cross.bmp
329.9225454545	n/a	82480.6364	show_face	famous_face	first_show	97	n/a	5	f091.bmp
330.4216363636	n/a	82605.4091	right_press	n/a	n/a	97	n/a	4096	n/a
330.8561818182	n/a	82714.0455	show_circle	n/a	n/a	97	n/a	0	circle.bmp
332.5561818182	n/a	83139.0455	show_cross	n/a	n/a	98	n/a	n/a	cross.bmp
333.1134545455	n/a	83278.3636	show_face	famous_face	immediate_repeat	98	1	6	f091.bmp
333.568	n/a	83392.0	right_press	n/a	n/a	98	n/a	4096	n/a
333.9961818182	n/a	83499.0455	show_circle	n/a	n/a	98	n/a	0	circle.bmp
335.6961818182	n/a	83924.0455	show_cross	n/a	n/a	99	n/a	n/a	cross.bmp
336.2543636364	n/a	84063.5909	show_face	unfamiliar_face	first_show	99	n/a	13	u024.bmp
337.1970909091	n/a	84299.2727	show_circle	n/a	n/a	99	n/a	0	circle.bmp
338.8970909091	n/a	84724.2727	show_cross	n/a	n/a	100	n/a	n/a	cross.bmp
339.528	n/a	84882.0	show_face	famous_face	first_show	100	n/a	5	f076.bmp
340.1989090909	n/a	85049.7273	right_press	n/a	n/a	100	n/a	4096	n/a
340.478	n/a	85119.5	show_circle	n/a	n/a	100	n/a	0	circle.bmp
342.178	n/a	85544.5	show_cross	n/a	n/a	101	n/a	n/a	cross.bmp
342.6689090909	n/a	85667.2273	show_face	unfamiliar_face	first_show	101	n/a	13	u016.bmp
343.5316363636	n/a	85882.9091	show_circle	n/a	n/a	101	n/a	0	circle.bmp
345.2316363636	n/a	86307.9091	show_cross	n/a	n/a	102	n/a	n/a	cross.bmp
345.84254545449994	n/a	86460.6364	show_face	unfamiliar_face	immediate_repeat	102	1	14	u016.bmp
346.66436363639997	n/a	86666.0909	show_circle	n/a	n/a	102	n/a	0	circle.bmp
348.3643636364	n/a	87091.0909	show_cross	n/a	n/a	103	n/a	n/a	cross.bmp
348.8661818182	n/a	87216.5455	show_face	famous_face	delayed_repeat	103	9	7	f075.bmp
349.43709090910005	n/a	87359.2727	right_press	n/a	n/a	103	n/a	4096	n/a
349.8734545455	n/a	87468.3636	show_circle	n/a	n/a	103	n/a	0	circle.bmp
351.57345454550006	n/a	87893.3636	show_cross	n/a	n/a	104	n/a	n/a	cross.bmp
352.14072727269996	n/a	88035.1818	show_face	scrambled_face	first_show	104	n/a	17	s121.bmp
352.76890909089997	n/a	88192.2273	right_press	n/a	n/a	104	n/a	4096	n/a
353.098	n/a	88274.5	show_circle	n/a	n/a	104	n/a	0	circle.bmp
354.798	n/a	88699.5	show_cross	n/a	n/a	105	n/a	n/a	cross.bmp
355.4316363636	n/a	88857.9091	show_face	unfamiliar_face	delayed_repeat	105	9	15	u113.bmp
355.9934545455	n/a	88998.3636	right_press	n/a	n/a	105	n/a	4096	n/a
356.3470909091	n/a	89086.7727	show_circle	n/a	n/a	105	n/a	0	circle.bmp
358.04709090910006	n/a	89511.7727	show_cross	n/a	n/a	106	n/a	n/a	cross.bmp
358.50527272730005	n/a	89626.3182	show_face	famous_face	first_show	106	n/a	5	f115.bmp
359.1743636364	n/a	89793.5909	right_press	n/a	n/a	106	n/a	4096	n/a
359.518	n/a	89879.5	show_circle	n/a	n/a	106	n/a	0	circle.bmp
361.218	n/a	90304.5	show_cross	n/a	n/a	107	n/a	n/a	cross.bmp
361.7961818182	n/a	90449.0455	show_face	scrambled_face	first_show	107	n/a	17	s070.bmp
362.4398181818	n/a	90609.9545	right_press	n/a	n/a	107	n/a	4096	n/a
362.8016363636	n/a	90700.4091	show_circle	n/a	n/a	107	n/a	0	circle.bmp
364.5016363636	n/a	91125.4091	show_cross	n/a	n/a	108	n/a	n/a	cross.bmp
364.95345454550005	n/a	91238.3636	show_face	scrambled_face	immediate_repeat	108	1	18	s070.bmp
365.5561818182	n/a	91389.0455	right_press	n/a	n/a	108	n/a	4096	n/a
365.9343636364	n/a	91483.5909	show_circle	n/a	n/a	108	n/a	0	circle.bmp
367.6343636364	n/a	91908.5909	show_cross	n/a	n/a	109	n/a	n/a	cross.bmp
368.1107272727	n/a	92027.6818	show_face	unfamiliar_face	delayed_repeat	109	10	15	u024.bmp
368.9443636364	n/a	92236.0909	show_circle	n/a	n/a	109	n/a	0	circle.bmp
370.6443636364	n/a	92661.0909	show_cross	n/a	n/a	110	n/a	n/a	cross.bmp
371.1343636364	n/a	92783.5909	show_face	unfamiliar_face	first_show	110	n/a	13	u028.bmp
372.0525454545	n/a	93013.1364	show_circle	n/a	n/a	110	n/a	0	circle.bmp
373.75254545449997	n/a	93438.1364	show_cross	n/a	n/a	111	n/a	n/a	cross.bmp
374.358	n/a	93589.5	show_face	famous_face	delayed_repeat	111	11	7	f076.bmp
375.3761818182	n/a	93844.0455	show_circle	n/a	n/a	111	n/a	0	circle.bmp
377.0761818182	n/a	94269.0455	show_cross	n/a	n/a	112	n/a	n/a	cross.bmp
377.71618181819997	n/a	94429.0455	show_face	famous_face	first_show	112	n/a	5	f011.bmp
378.53072727269995	n/a	94632.6818	right_press	n/a	n/a	112	n/a	4096	n/a
378.68709090910005	n/a	94671.7727	show_circle	n/a	n/a	112	n/a	0	circle.bmp
380.38709090910004	n/a	95096.7727	show_cross	n/a	n/a	113	n/a	n/a	cross.bmp
380.8570909091	n/a	95214.2727	show_face	scrambled_face	first_show	113	n/a	17	s017.bmp
381.4125454545	n/a	95353.1364	right_press	n/a	n/a	113	n/a	4096	n/a
381.8643636364	n/a	95466.0909	show_circle	n/a	n/a	113	n/a	0	circle.bmp
383.5643636364	n/a	95891.0909	show_cross	n/a	n/a	114	n/a	n/a	cross.bmp
384.148	n/a	96037.0	show_face	scrambled_face	immediate_repeat	114	1	18	s017.bmp
384.64709090910003	n/a	96161.7727	right_press	n/a	n/a	114	n/a	4096	n/a
385.1516363636	n/a	96287.9091	show_circle	n/a	n/a	114	n/a	0	circle.bmp
386.8516363636	n/a	96712.9091	show_cross	n/a	n/a	115	n/a	n/a	cross.bmp
387.3216363636	n/a	96830.4091	show_face	scrambled_face	delayed_repeat	115	11	19	s121.bmp
387.88527272730005	n/a	96971.3182	right_press	n/a	n/a	115	n/a	4096	n/a
388.1398181818	n/a	97034.9545	show_circle	n/a	n/a	115	n/a	0	circle.bmp
389.8398181818	n/a	97459.9545	show_cross	n/a	n/a	116	n/a	n/a	cross.bmp
390.47890909089995	n/a	97619.7273	show_face	unfamiliar_face	first_show	116	n/a	13	u094.bmp
391.058	n/a	97764.5	right_press	n/a	n/a	116	n/a	4096	n/a
391.298	n/a	97824.5	show_circle	n/a	n/a	116	n/a	0	circle.bmp
392.998	n/a	98249.5	show_cross	n/a	n/a	117	n/a	n/a	cross.bmp
393.5534545455	n/a	98388.3636	show_face	unfamiliar_face	immediate_repeat	117	1	14	u094.bmp
394.018	n/a	98504.5	right_press	n/a	n/a	117	n/a	4096	n/a
394.5507272727	n/a	98637.6818	show_circle	n/a	n/a	117	n/a	0	circle.bmp
396.2507272727	n/a	99062.6818	show_cross	n/a	n/a	118	n/a	n/a	cross.bmp
396.8098181818	n/a	99202.4545	show_face	famous_face	delayed_repeat	118	12	7	f115.bmp
397.4561818182	n/a	99364.0455	right_press	n/a	n/a	118	n/a	4096	n/a
397.82345454550006	n/a	99455.8636	show_circle	n/a	n/a	118	n/a	0	circle.bmp
399.52345454550004	n/a	99880.8636	show_cross	n/a	n/a	119	n/a	n/a	cross.bmp
400.10072727269994	n/a	100025.1818	show_face	scrambled_face	first_show	119	n/a	17	s059.bmp
400.9843636364	n/a	100246.0909	show_circle	n/a	n/a	119	n/a	0	circle.bmp
400.9907272727	n/a	100247.6818	right_press	n/a	n/a	119	n/a	4096	n/a
402.6843636364	n/a	100671.0909	show_cross	n/a	n/a	120	n/a	n/a	cross.bmp
403.208	n/a	100802.0	show_face	scrambled_face	first_show	120	n/a	17	s050.bmp
403.9334545455	n/a	100983.3636	right_press	n/a	n/a	120	n/a	4096	n/a
404.21618181819997	n/a	101054.0455	show_circle	n/a	n/a	120	n/a	0	circle.bmp
405.9161818182	n/a	101479.0455	show_cross	n/a	n/a	121	n/a	n/a	cross.bmp
406.5507272727	n/a	101637.6818	show_face	scrambled_face	immediate_repeat	121	1	18	s050.bmp
407.36709090910006	n/a	101841.7727	show_circle	n/a	n/a	121	n/a	0	circle.bmp
407.42709090910006	n/a	101856.7727	right_press	n/a	n/a	121	n/a	4096	n/a
409.06709090910005	n/a	102266.7727	show_cross	n/a	n/a	122	n/a	n/a	cross.bmp
409.5398181818	n/a	102384.9545	show_face	unfamiliar_face	delayed_repeat	122	12	15	u028.bmp
410.4770909091	n/a	102619.2727	show_circle	n/a	n/a	122	n/a	0	circle.bmp
412.17709090910006	n/a	103044.2727	show_cross	n/a	n/a	123	n/a	n/a	cross.bmp
412.64709090910003	n/a	103161.7727	show_face	unfamiliar_face	first_show	123	n/a	13	u007.bmp
413.5952727273	n/a	103398.8182	show_circle	n/a	n/a	123	n/a	0	circle.bmp
415.2952727273	n/a	103823.8182	show_cross	n/a	n/a	124	n/a	n/a	cross.bmp
415.9043636364	n/a	103976.0909	show_face	famous_face	delayed_repeat	124	12	7	f011.bmp
416.5243636364	n/a	104131.0909	right_press	n/a	n/a	124	n/a	4096	n/a
416.88709090910004	n/a	104221.7727	show_circle	n/a	n/a	124	n/a	0	circle.bmp
418.5870909091	n/a	104646.7727	show_cross	n/a	n/a	125	n/a	n/a	cross.bmp
419.0952727273	n/a	104773.8182	show_face	unfamiliar_face	first_show	125	n/a	13	u071.bmp
419.6570909091	n/a	104914.2727	right_press	n/a	n/a	125	n/a	4096	n/a
420.01890909089997	n/a	105004.7273	show_circle	n/a	n/a	125	n/a	0	circle.bmp
421.71890909089996	n/a	105429.7273	show_cross	n/a	n/a	126	n/a	n/a	cross.bmp
422.2698181818	n/a	105567.4545	show_face	unfamiliar_face	first_show	126	n/a	13	u090.bmp
423.2198181818	n/a	105804.9545	show_circle	n/a	n/a	126	n/a	0	circle.bmp
424.9198181818	n/a	106229.9545	show_cross	n/a	n/a	127	n/a	n/a	cross.bmp
425.5434545455	n/a	106385.8636	show_face	unfamiliar_face	immediate_repeat	127	1	14	u090.bmp
426.5007272727	n/a	106625.1818	show_circle	n/a	n/a	127	n/a	0	circle.bmp
428.20072727269996	n/a	107050.1818	show_cross	n/a	n/a	128	n/a	n/a	cross.bmp
428.6834545455	n/a	107170.8636	show_face	famous_face	first_show	128	n/a	5	f069.bmp
429.5643636364	n/a	107391.0909	show_circle	n/a	n/a	128	n/a	0	circle.bmp
431.2643636364	n/a	107816.0909	show_cross	n/a	n/a	129	n/a	n/a	cross.bmp
431.908	n/a	107977.0	show_face	famous_face	immediate_repeat	129	1	6	f069.bmp
432.8298181818	n/a	108207.4545	show_circle	n/a	n/a	129	n/a	0	circle.bmp
434.5298181818	n/a	108632.4545	show_cross	n/a	n/a	130	n/a	n/a	cross.bmp
435.098	n/a	108774.5	show_face	scrambled_face	delayed_repeat	130	11	19	s059.bmp
435.948	n/a	108987.0	show_circle	n/a	n/a	130	n/a	0	circle.bmp
436.1061818182	n/a	109026.5455	right_press	n/a	n/a	130	n/a	4096	n/a
437.648	n/a	109412.0	show_cross	n/a	n/a	131	n/a	n/a	cross.bmp
438.23890909089994	n/a	109559.7273	show_face	famous_face	first_show	131	n/a	5	f078.bmp
439.2398181818	n/a	109809.9545	show_circle	n/a	n/a	131	n/a	0	circle.bmp
440.9398181818	n/a	110234.9545	show_cross	n/a	n/a	132	n/a	n/a	cross.bmp
441.4298181818	n/a	110357.4545	show_face	famous_face	immediate_repeat	132	1	6	f078.bmp
442.3843636364	n/a	110596.0909	show_circle	n/a	n/a	132	n/a	0	circle.bmp
444.0843636364	n/a	111021.0909	show_cross	n/a	n/a	133	n/a	n/a	cross.bmp
444.63709090910004	n/a	111159.2727	show_face	famous_face	first_show	133	n/a	5	f090.bmp
445.58254545449995	n/a	111395.6364	show_circle	n/a	n/a	133	n/a	0	circle.bmp
447.2825454545	n/a	111820.6364	show_cross	n/a	n/a	134	n/a	n/a	cross.bmp
447.8943636364	n/a	111973.5909	show_face	famous_face	immediate_repeat	134	1	6	f090.bmp
448.8134545455	n/a	112203.3636	show_circle	n/a	n/a	134	n/a	0	circle.bmp
450.51345454550005	n/a	112628.3636	show_cross	n/a	n/a	135	n/a	n/a	cross.bmp
450.9852727273	n/a	112746.3182	show_face	unfamiliar_face	delayed_repeat	135	12	15	u007.bmp
451.92709090910006	n/a	112981.7727	show_circle	n/a	n/a	135	n/a	0	circle.bmp
453.62709090910005	n/a	113406.7727	show_cross	n/a	n/a	136	n/a	n/a	cross.bmp
454.10890909089994	n/a	113527.2273	show_face	unfamiliar_face	first_show	136	n/a	13	u110.bmp
454.77890909089996	n/a	113694.7273	right_press	n/a	n/a	136	n/a	4096	n/a
455.1207272727	n/a	113780.1818	show_circle	n/a	n/a	136	n/a	0	circle.bmp
456.82072727269997	n/a	114205.1818	show_cross	n/a	n/a	137	n/a	n/a	cross.bmp
457.46618181819997	n/a	114366.5455	show_face	unfamiliar_face	immediate_repeat	137	1	14	u110.bmp
458.028	n/a	114507.0	right_press	n/a	n/a	137	n/a	4096	n/a
458.4798181818	n/a	114619.9545	show_circle	n/a	n/a	137	n/a	0	circle.bmp
460.1798181818	n/a	115044.9545	show_cross	n/a	n/a	138	n/a	n/a	cross.bmp
460.6907272727	n/a	115172.6818	show_face	unfamiliar_face	delayed_repeat	138	13	15	u071.bmp
461.40890909089995	n/a	115352.2273	right_press	n/a	n/a	138	n/a	4096	n/a
461.67709090910006	n/a	115419.2727	show_circle	n/a	n/a	138	n/a	0	circle.bmp
463.37709090910005	n/a	115844.2727	show_cross	n/a	n/a	139	n/a	n/a	cross.bmp
463.9152727273	n/a	115978.8182	show_face	unfamiliar_face	first_show	139	n/a	13	u104.bmp
464.91072727269994	n/a	116227.6818	show_circle	n/a	n/a	139	n/a	0	circle.bmp
466.6107272727	n/a	116652.6818	show_cross	n/a	n/a	140	n/a	n/a	cross.bmp
467.12254545449997	n/a	116780.6364	show_face	unfamiliar_face	first_show	140	n/a	13	u043.bmp
467.988	n/a	116997.0	show_circle	n/a	n/a	140	n/a	0	circle.bmp
469.688	n/a	117422.0	show_cross	n/a	n/a	141	n/a	n/a	cross.bmp
470.31254545449997	n/a	117578.1364	show_face	unfamiliar_face	immediate_repeat	141	1	14	u043.bmp
471.2261818182	n/a	117806.5455	show_circle	n/a	n/a	141	n/a	0	circle.bmp
472.9261818182	n/a	118231.5455	show_cross	n/a	n/a	142	n/a	n/a	cross.bmp
473.40345454550004	n/a	118350.8636	show_face	famous_face	first_show	142	n/a	5	f116.bmp
474.0116363636	n/a	118502.9091	right_press	n/a	n/a	142	n/a	4096	n/a
474.3098181818	n/a	118577.4545	show_circle	n/a	n/a	142	n/a	0	circle.bmp
476.00981818180003	n/a	119002.4545	show_cross	n/a	n/a	143	n/a	n/a	cross.bmp
476.578	n/a	119144.5	show_face	famous_face	first_show	143	n/a	5	f142.bmp
477.21254545449995	n/a	119303.1364	right_press	n/a	n/a	143	n/a	4096	n/a
477.4825454545	n/a	119370.6364	show_circle	n/a	n/a	143	n/a	0	circle.bmp
479.1825454545	n/a	119795.6364	show_cross	n/a	n/a	144	n/a	n/a	cross.bmp
479.818	n/a	119954.5	show_face	famous_face	immediate_repeat	144	1	6	f142.bmp
480.32345454550006	n/a	120080.8636	right_press	n/a	n/a	144	n/a	4096	n/a
480.7416363636	n/a	120185.4091	show_circle	n/a	n/a	144	n/a	0	circle.bmp
482.4416363636	n/a	120610.4091	show_cross	n/a	n/a	145	n/a	n/a	cross.bmp
482.9261818182	n/a	120731.5455	show_face	scrambled_face	first_show	145	n/a	17	s117.bmp
483.8961818182	n/a	120974.0455	show_circle	n/a	n/a	145	n/a	0	circle.bmp
485.5961818182	n/a	121399.0455	show_cross	n/a	n/a	146	n/a	n/a	cross.bmp
486.1998181818	n/a	121549.9545	show_face	famous_face	first_show	146	n/a	5	f084.bmp
486.77890909089996	n/a	121694.7273	right_press	n/a	n/a	146	n/a	4096	n/a
487.1834545455	n/a	121795.8636	show_circle	n/a	n/a	146	n/a	0	circle.bmp
488.88345454550006	n/a	122220.8636	show_cross	n/a	n/a	147	n/a	n/a	cross.bmp
489.47436363639997	n/a	122368.5909	show_face	unfamiliar_face	delayed_repeat	147	8	15	u104.bmp
490.1134545455	n/a	122528.3636	right_press	n/a	n/a	147	n/a	4096	n/a
490.3343636364	n/a	122583.5909	show_circle	n/a	n/a	147	n/a	0	circle.bmp
492.0343636364	n/a	123008.5909	show_cross	n/a	n/a	148	n/a	n/a	cross.bmp
