onset	duration	sample	event_type	face_type	repetition_type	trial	trial_lag	trigger	stim_file
266.858	n/a	66714.5	show_circle	n/a	n/a	77	n/a	0	circle.bmp
268.558	n/a	67139.5	show_cross	n/a	n/a	78	n/a	n/a	cross.bmp
269.0552727273	n/a	67263.8182	show_face	scrambled_face	delayed_repeat	78	11	19	s039.bmp
270.0489090909	n/a	67512.2273	show_circle	n/a	n/a	78	n/a	0	circle.bmp
271.7489090909	n/a	67937.2273	show_cross	n/a	n/a	79	n/a	n/a	cross.bmp
272.3961818182	n/a	68099.0455	show_face	scrambled_face	first_show	79	n/a	17	s145.bmp
273.3125454545	n/a	68328.1364	show_circle	n/a	n/a	79	n/a	0	circle.bmp
275.0125454545	n/a	68753.1364	show_cross	n/a	n/a	80	n/a	n/a	cross.bmp
275.4861818182	n/a	68871.5455	show_face	unfamiliar_face	first_show	80	n/a	13	u094.bmp
276.13890909090003	n/a	69034.7273	right_press	n/a	n/a	80	n/a	4096	n/a
276.3398181818	n/a	69084.9545	show_circle	n/a	n/a	80	n/a	0	circle.bmp
278.0398181818	n/a	69509.9545	show_cross	n/a	n/a	81	n/a	n/a	cross.bmp
278.5934545455	n/a	69648.3636	show_face	unfamiliar_face	immediate_repeat	81	1	14	u094.bmp
279.00981818180003	n/a	69752.4545	right_press	n/a	n/a	81	n/a	4096	n/a
279.4534545455	n/a	69863.3636	show_circle	n/a	n/a	81	n/a	0	circle.bmp
281.1534545455	n/a	70288.3636	show_cross	n/a	n/a	82	n/a	n/a	cross.bmp
281.7843636364	n/a	70446.0909	show_face	scrambled_face	delayed_repeat	82	11	19	s050.bmp
282.4889090909	n/a	70622.2273	left_press	n/a	n/a	82	n/a	256	n/a
282.7234545455	n/a	70680.8636	show_circle	n/a	n/a	82	n/a	0	circle.bmp
284.42345454549996	n/a	71105.8636	show_cross	n/a	n/a	83	n/a	n/a	cross.bmp
285.0752727273	n/a	71268.8182	show_face	unfamiliar_face	first_show	83	n/a	13	u131.bmp
285.7898181818	n/a	71447.4545	left_press	n/a	n/a	83	n/a	256	n/a
286.0907272727	n/a	71522.6818	show_circle	n/a	n/a	83	n/a	0	circle.bmp
287.7907272727	n/a	71947.6818	show_cross	n/a	n/a	84	n/a	n/a	cross.bmp
288.43254545450003	n/a	72108.1364	show_face	scrambled_face	delayed_repeat	84	12	19	s089.bmp
289.1998181818	n/a	72299.9545	right_press	n/a	n/a	84	n/a	4096	n/a
289.3698181818	n/a	72342.4545	show_circle	n/a	n/a	84	n/a	0	circle.bmp
291.06981818180003	n/a	72767.4545	show_cross	n/a	n/a	85	n/a	n/a	cross.bmp
291.67345454549996	n/a	72918.3636	show_face	unfamiliar_face	first_show	85	n/a	13	u006.bmp
292.5834545455	n/a	73145.8636	right_press	n/a	n/a	85	n/a	4096	n/a
292.6416363636	n/a	73160.4091	show_circle	n/a	n/a	85	n/a	0	circle.bmp
294.3416363636	n/a	73585.4091	show_cross	n/a	n/a	86	n/a	n/a	cross.bmp
294.798	n/a	73699.5	show_face	unfamiliar_face	immediate_repeat	86	1	14	u006.bmp
295.2443636364	n/a	73811.0909	right_press	n/a	n/a	86	n/a	4096	n/a
295.6407272727	n/a	73910.1818	show_circle	n/a	n/a	86	n/a	0	circle.bmp
297.3407272727	n/a	74335.1818	show_cross	n/a	n/a	87	n/a	n/a	cross.bmp
297.85436363639997	n/a	74463.5909	show_face	famous_face	first_show	87	n/a	5	f002.bmp
298.5570909091	n/a	74639.2727	right_press	n/a	n/a	87	n/a	4096	n/a
298.8607272727	n/a	74715.1818	show_circle	n/a	n/a	87	n/a	0	circle.bmp
300.5607272727	n/a	75140.1818	show_cross	n/a	n/a	88	n/a	n/a	cross.bmp
301.1961818182	n/a	75299.0455	show_face	unfamiliar_face	first_show	88	n/a	13	u032.bmp
301.8989090909	n/a	75474.7273	left_press	n/a	n/a	88	n/a	256	n/a
302.1325454545	n/a	75533.1364	show_circle	n/a	n/a	88	n/a	0	circle.bmp
303.8325454545	n/a	75958.1364	show_cross	n/a	n/a	89	n/a	n/a	cross.bmp
304.4698181818	n/a	76117.4545	show_face	unfamiliar_face	immediate_repeat	89	1	14	u032.bmp
304.8898181818	n/a	76222.4545	right_press	n/a	n/a	89	n/a	4096	n/a
305.3298181818	n/a	76332.4545	show_circle	n/a	n/a	89	n/a	0	circle.bmp
307.0298181818	n/a	76757.4545	show_cross	n/a	n/a	90	n/a	n/a	cross.bmp
307.6607272727	n/a	76915.1818	show_face	scrambled_face	delayed_repeat	90	11	19	s145.bmp
308.6352727273	n/a	77158.8182	show_circle	n/a	n/a	90	n/a	0	circle.bmp
309.0598181818	n/a	77264.9545	right_press	n/a	n/a	90	n/a	4096	n/a
310.3352727273	n/a	77583.8182	show_cross	n/a	n/a	91	n/a	n/a	cross.bmp
310.9516363636	n/a	77737.9091	show_face	unfamiliar_face	first_show	91	n/a	13	u080.bmp
311.658	n/a	77914.5	right_press	n/a	n/a	91	n/a	4096	n/a
311.848	n/a	77962.0	show_circle	n/a	n/a	91	n/a	0	circle.bmp
313.548	n/a	78387.0	show_cross	n/a	n/a	92	n/a	n/a	cross.bmp
314.0589090909	n/a	78514.7273	show_face	unfamiliar_face	immediate_repeat	92	1	14	u080.bmp
314.75981818180003	n/a	78689.9545	right_press	n/a	n/a	92	n/a	4096	n/a
314.9170909091	n/a	78729.2727	show_circle	n/a	n/a	92	n/a	0	circle.bmp
314.918	n/a	78729.5	show_circle	n/a	n/a	92	n/a	0	circle.bmp
316.6170909091	n/a	79154.2727	show_cross	n/a	n/a	93	n/a	n/a	cross.bmp
316.618	n/a	79154.5	show_cross	n/a	n/a	94	n/a	n/a	cross.bmp
317.21618181819997	n/a	79304.0455	show_face	scrambled_face	first_show	94	n/a	17	s073.bmp
317.8098181818	n/a	79452.4545	left_press	n/a	n/a	94	n/a	256	n/a
318.0716363636	n/a	79517.9091	show_circle	n/a	n/a	94	n/a	0	circle.bmp
319.7716363636	n/a	79942.9091	show_cross	n/a	n/a	95	n/a	n/a	cross.bmp
320.3398181818	n/a	80084.9545	show_face	unfamiliar_face	delayed_repeat	95	12	15	u131.bmp
321.0943636364	n/a	80273.5909	left_press	n/a	n/a	95	n/a	256	n/a
321.1807272727	n/a	80295.1818	show_circle	n/a	n/a	95	n/a	0	circle.bmp
322.8807272727	n/a	80720.1818	show_cross	n/a	n/a	96	n/a	n/a	cross.bmp
323.4970909091	n/a	80874.2727	show_face	famous_face	first_show	96	n/a	5	f103.bmp
324.3261818182	n/a	81081.5455	show_circle	n/a	n/a	96	n/a	0	circle.bmp
324.6361818182	n/a	81159.0455	right_press	n/a	n/a	96	n/a	4096	n/a
326.0261818182	n/a	81506.5455	show_cross	n/a	n/a	97	n/a	n/a	cross.bmp
326.6707272727	n/a	81667.6818	show_face	famous_face	first_show	97	n/a	5	f035.bmp
327.4034545455	n/a	81850.8636	left_press	n/a	n/a	97	n/a	256	n/a
327.6416363636	n/a	81910.4091	show_circle	n/a	n/a	97	n/a	0	circle.bmp
329.3416363636	n/a	82335.4091	show_cross	n/a	n/a	98	n/a	n/a	cross.bmp
329.81163636360003	n/a	82452.9091	show_face	famous_face	delayed_repeat	98	11	7	f002.bmp
330.7070909091	n/a	82676.7727	show_circle	n/a	n/a	98	n/a	0	circle.bmp
330.75072727270003	n/a	82687.6818	right_press	n/a	n/a	98	n/a	4096	n/a
332.4070909091	n/a	83101.7727	show_cross	n/a	n/a	99	n/a	n/a	cross.bmp
333.0025454545	n/a	83250.6364	show_face	scrambled_face	first_show	99	n/a	17	s097.bmp
333.7216363636	n/a	83430.4091	right_press	n/a	n/a	99	n/a	4096	n/a
333.9707272727	n/a	83492.6818	show_circle	n/a	n/a	99	n/a	0	circle.bmp
335.6707272727	n/a	83917.6818	show_cross	n/a	n/a	100	n/a	n/a	cross.bmp
336.1598181818	n/a	84039.9545	show_face	unfamiliar_face	first_show	100	n/a	13	u008.bmp
336.8425454545	n/a	84210.6364	left_press	n/a	n/a	100	n/a	256	n/a
337.118	n/a	84279.5	show_circle	n/a	n/a	100	n/a	0	circle.bmp
338.818	n/a	84704.5	show_cross	n/a	n/a	101	n/a	n/a	cross.bmp
339.3170909091	n/a	84829.2727	show_face	unfamiliar_face	first_show	101	n/a	13	u046.bmp
339.9552727273	n/a	84988.8182	left_press	n/a	n/a	101	n/a	256	n/a
340.1689090909	n/a	85042.2273	show_circle	n/a	n/a	101	n/a	0	circle.bmp
341.8689090909	n/a	85467.2273	show_cross	n/a	n/a	102	n/a	n/a	cross.bmp
342.308	n/a	85577.0	show_face	scrambled_face	delayed_repeat	102	8	19	s073.bmp
343.06981818180003	n/a	85767.4545	left_press	n/a	n/a	102	n/a	256	n/a
343.2043636364	n/a	85801.0909	show_circle	n/a	n/a	102	n/a	0	circle.bmp
344.9043636364	n/a	86226.0909	show_cross	n/a	n/a	103	n/a	n/a	cross.bmp
345.3643636364	n/a	86341.0909	show_face	famous_face	first_show	103	n/a	5	f049.bmp
346.1816363636	n/a	86545.4091	show_circle	n/a	n/a	103	n/a	0	circle.bmp
346.8961818182	n/a	86724.0455	right_press	n/a	n/a	103	n/a	4096	n/a
347.8816363636	n/a	86970.4091	show_cross	n/a	n/a	104	n/a	n/a	cross.bmp
348.5043636364	n/a	87126.0909	show_face	famous_face	immediate_repeat	104	1	6	f049.bmp
349.44709090910004	n/a	87361.7727	show_circle	n/a	n/a	104	n/a	0	circle.bmp
349.5634545455	n/a	87390.8636	right_press	n/a	n/a	104	n/a	4096	n/a
351.14709090910003	n/a	87786.7727	show_cross	n/a	n/a	105	n/a	n/a	cross.bmp
351.5952727273	n/a	87898.8182	show_face	famous_face	delayed_repeat	105	9	7	f103.bmp
352.33527272730004	n/a	88083.8182	right_press	n/a	n/a	105	n/a	4096	n/a
352.6034545455	n/a	88150.8636	show_circle	n/a	n/a	105	n/a	0	circle.bmp
354.3034545455	n/a	88575.8636	show_cross	n/a	n/a	106	n/a	n/a	cross.bmp
354.8025454545	n/a	88700.6364	show_face	scrambled_face	first_show	106	n/a	17	s108.bmp
355.61709090910006	n/a	88904.2727	right_press	n/a	n/a	106	n/a	4096	n/a
355.6725454545	n/a	88918.1364	show_circle	n/a	n/a	106	n/a	0	circle.bmp
357.37254545449997	n/a	89343.1364	show_cross	n/a	n/a	107	n/a	n/a	cross.bmp
357.9761818182	n/a	89494.0455	show_face	scrambled_face	immediate_repeat	107	1	18	s108.bmp
358.5516363636	n/a	89637.9091	right_press	n/a	n/a	107	n/a	4096	n/a
358.828	n/a	89707.0	show_circle	n/a	n/a	107	n/a	0	circle.bmp
360.528	n/a	90132.0	show_cross	n/a	n/a	108	n/a	n/a	cross.bmp
361.06709090910005	n/a	90266.7727	show_face	famous_face	delayed_repeat	108	11	7	f035.bmp
361.76709090910003	n/a	90441.7727	left_press	n/a	n/a	108	n/a	256	n/a
362.0161818182	n/a	90504.0455	show_circle	n/a	n/a	108	n/a	0	circle.bmp
363.71618181819997	n/a	90929.0455	show_cross	n/a	n/a	109	n/a	n/a	cross.bmp
364.3243636364	n/a	91081.0909	show_face	famous_face	first_show	109	n/a	5	f096.bmp
365.2916363636	n/a	91322.9091	right_press	n/a	n/a	109	n/a	4096	n/a
365.3034545455	n/a	91325.8636	show_circle	n/a	n/a	109	n/a	0	circle.bmp
367.0034545455	n/a	91750.8636	show_cross	n/a	n/a	110	n/a	n/a	cross.bmp
367.46527272730003	n/a	91866.3182	show_face	famous_face	immediate_repeat	110	1	6	f096.bmp
368.10436363639997	n/a	92026.0909	right_press	n/a	n/a	110	n/a	4096	n/a
368.4243636364	n/a	92106.0909	show_circle	n/a	n/a	110	n/a	0	circle.bmp
370.1243636364	n/a	92531.0909	show_cross	n/a	n/a	111	n/a	n/a	cross.bmp
370.62254545449997	n/a	92655.6364	show_face	scrambled_face	delayed_repeat	111	12	19	s097.bmp
371.4798181818	n/a	92869.9545	show_circle	n/a	n/a	111	n/a	0	circle.bmp
371.6716363636	n/a	92917.9091	left_press	n/a	n/a	111	n/a	256	n/a
373.1798181818	n/a	93294.9545	show_cross	n/a	n/a	112	n/a	n/a	cross.bmp
373.71254545449995	n/a	93428.1364	show_face	famous_face	first_show	112	n/a	5	f014.bmp
374.568	n/a	93642.0	show_circle	n/a	n/a	112	n/a	0	circle.bmp
374.6389090909	n/a	93659.7273	right_press	n/a	n/a	112	n/a	4096	n/a
376.268	n/a	94067.0	show_cross	n/a	n/a	113	n/a	n/a	cross.bmp
376.8698181818	n/a	94217.4545	show_face	unfamiliar_face	delayed_repeat	113	13	15	u008.bmp
377.4252727273	n/a	94356.3182	left_press	n/a	n/a	113	n/a	256	n/a
377.7343636364	n/a	94433.5909	show_circle	n/a	n/a	113	n/a	0	circle.bmp
379.4343636364	n/a	94858.5909	show_cross	n/a	n/a	114	n/a	n/a	cross.bmp
380.0270909091	n/a	95006.7727	show_face	unfamiliar_face	first_show	114	n/a	13	u109.bmp
381.038	n/a	95259.5	show_circle	n/a	n/a	114	n/a	0	circle.bmp
381.21254545449995	n/a	95303.1364	left_press	n/a	n/a	114	n/a	256	n/a
382.738	n/a	95684.5	show_cross	n/a	n/a	115	n/a	n/a	cross.bmp
383.3689090909	n/a	95842.2273	show_face	unfamiliar_face	immediate_repeat	115	1	14	u109.bmp
384.0343636364	n/a	96008.5909	left_press	n/a	n/a	115	n/a	256	n/a
384.3161818182	n/a	96079.0455	show_circle	n/a	n/a	115	n/a	0	circle.bmp
386.0161818182	n/a	96504.0455	show_cross	n/a	n/a	116	n/a	n/a	cross.bmp
386.64254545449995	n/a	96660.6364	show_face	unfamiliar_face	delayed_repeat	116	15	15	u046.bmp
387.258	n/a	96814.5	left_press	n/a	n/a	116	n/a	256	n/a
387.54890909089994	n/a	96887.2273	show_circle	n/a	n/a	116	n/a	0	circle.bmp
389.2489090909	n/a	97312.2273	show_cross	n/a	n/a	117	n/a	n/a	cross.bmp
389.71618181819997	n/a	97429.0455	show_face	unfamiliar_face	first_show	117	n/a	13	u043.bmp
390.51709090910003	n/a	97629.2727	left_press	n/a	n/a	117	n/a	256	n/a
390.5534545455	n/a	97638.3636	show_circle	n/a	n/a	117	n/a	0	circle.bmp
392.2534545455	n/a	98063.3636	show_cross	n/a	n/a	118	n/a	n/a	cross.bmp
392.7398181818	n/a	98184.9545	show_face	unfamiliar_face	immediate_repeat	118	1	14	u043.bmp
393.3107272727	n/a	98327.6818	left_press	n/a	n/a	118	n/a	256	n/a
393.57072727269997	n/a	98392.6818	show_circle	n/a	n/a	118	n/a	0	circle.bmp
395.27072727269996	n/a	98817.6818	show_cross	n/a	n/a	119	n/a	n/a	cross.bmp
395.76345454550005	n/a	98940.8636	show_face	unfamiliar_face	first_show	119	n/a	13	u026.bmp
396.4798181818	n/a	99119.9545	left_press	n/a	n/a	119	n/a	256	n/a
396.64709090910003	n/a	99161.7727	show_circle	n/a	n/a	119	n/a	0	circle.bmp
398.3470909091	n/a	99586.7727	show_cross	n/a	n/a	120	n/a	n/a	cross.bmp
398.97072727269995	n/a	99742.6818	show_face	unfamiliar_face	first_show	120	n/a	13	u133.bmp
399.7543636364	n/a	99938.5909	left_press	n/a	n/a	120	n/a	256	n/a
399.898	n/a	99974.5	show_circle	n/a	n/a	120	n/a	0	circle.bmp
401.598	n/a	100399.5	show_cross	n/a	n/a	121	n/a	n/a	cross.bmp
402.1116363636	n/a	100527.9091	show_face	unfamiliar_face	immediate_repeat	121	1	14	u133.bmp
402.97890909089995	n/a	100744.7273	show_circle	n/a	n/a	121	n/a	0	circle.bmp
404.67890909089994	n/a	101169.7273	show_cross	n/a	n/a	122	n/a	n/a	cross.bmp
405.2852727273	n/a	101321.3182	show_face	famous_face	first_show	122	n/a	5	f044.bmp
406.24709090910005	n/a	101561.7727	show_circle	n/a	n/a	122	n/a	0	circle.bmp
407.94709090910004	n/a	101986.7727	show_cross	n/a	n/a	123	n/a	n/a	cross.bmp
408.44254545449996	n/a	102110.6364	show_face	famous_face	immediate_repeat	123	1	6	f044.bmp
409.2952727273	n/a	102323.8182	right_press	n/a	n/a	123	n/a	4096	n/a
409.3361818182	n/a	102334.0455	show_circle	n/a	n/a	123	n/a	0	circle.bmp
411.0361818182	n/a	102759.0455	show_cross	n/a	n/a	124	n/a	n/a	cross.bmp
411.4998181818	n/a	102874.9545	show_face	famous_face	delayed_repeat	124	12	7	f014.bmp
412.3398181818	n/a	103084.9545	right_press	n/a	n/a	124	n/a	4096	n/a
412.39527272730004	n/a	103098.8182	show_circle	n/a	n/a	124	n/a	0	circle.bmp
414.0952727273	n/a	103523.8182	show_cross	n/a	n/a	125	n/a	n/a	cross.bmp
414.64072727269996	n/a	103660.1818	show_face	famous_face	first_show	125	n/a	5	f085.bmp
415.33345454550005	n/a	103833.3636	right_press	n/a	n/a	125	n/a	4096	n/a
415.478	n/a	103869.5	show_circle	n/a	n/a	125	n/a	0	circle.bmp
417.178	n/a	104294.5	show_cross	n/a	n/a	126	n/a	n/a	cross.bmp
417.78072727269995	n/a	104445.1818	show_face	famous_face	first_show	126	n/a	5	f123.bmp
418.2861818182	n/a	104571.5455	right_press	n/a	n/a	126	n/a	4096	n/a
418.60436363639997	n/a	104651.0909	show_circle	n/a	n/a	126	n/a	0	circle.bmp
420.3043636364	n/a	105076.0909	show_cross	n/a	n/a	127	n/a	n/a	cross.bmp
420.75527272730005	n/a	105188.8182	show_face	famous_face	immediate_repeat	127	1	6	f123.bmp
421.27072727269996	n/a	105317.6818	right_press	n/a	n/a	127	n/a	4096	n/a
421.66890909089994	n/a	105417.2273	show_circle	n/a	n/a	127	n/a	0	circle.bmp
423.3689090909	n/a	105842.2273	show_cross	n/a	n/a	128	n/a	n/a	cross.bmp
423.9116363636	n/a	105977.9091	show_face	unfamiliar_face	first_show	128	n/a	13	u115.bmp
424.7589090909	n/a	106189.7273	right_press	n/a	n/a	128	n/a	4096	n/a
424.8898181818	n/a	106222.4545	show_circle	n/a	n/a	128	n/a	0	circle.bmp
426.5898181818	n/a	106647.4545	show_cross	n/a	n/a	129	n/a	n/a	cross.bmp
427.1698181818	n/a	106792.4545	show_face	unfamiliar_face	immediate_repeat	129	1	14	u115.bmp
427.82709090910004	n/a	106956.7727	right_press	n/a	n/a	129	n/a	4096	n/a
428.14254545449995	n/a	107035.6364	show_circle	n/a	n/a	129	n/a	0	circle.bmp
429.84254545449994	n/a	107460.6364	show_cross	n/a	n/a	130	n/a	n/a	cross.bmp
430.3598181818	n/a	107589.9545	show_face	unfamiliar_face	delayed_repeat	130	11	15	u026.bmp
431.24709090910005	n/a	107811.7727	left_press	n/a	n/a	130	n/a	256	n/a
431.2507272727	n/a	107812.6818	show_circle	n/a	n/a	130	n/a	0	circle.bmp
432.95072727269996	n/a	108237.6818	show_cross	n/a	n/a	131	n/a	n/a	cross.bmp
433.4843636364	n/a	108371.0909	show_face	unfamiliar_face	first_show	131	n/a	13	u119.bmp
434.09345454550004	n/a	108523.3636	right_press	n/a	n/a	131	n/a	4096	n/a
434.4807272727	n/a	108620.1818	show_circle	n/a	n/a	131	n/a	0	circle.bmp
436.1807272727	n/a	109045.1818	show_cross	n/a	n/a	132	n/a	n/a	cross.bmp
436.6416363636	n/a	109160.4091	show_face	famous_face	first_show	132	n/a	5	f057.bmp
437.32527272730005	n/a	109331.3182	right_press	n/a	n/a	132	n/a	4096	n/a
437.52890909089996	n/a	109382.2273	show_circle	n/a	n/a	132	n/a	0	circle.bmp
439.22890909089995	n/a	109807.2273	show_cross	n/a	n/a	133	n/a	n/a	cross.bmp
439.71527272730003	n/a	109928.8182	show_face	scrambled_face	first_show	133	n/a	17	s023.bmp
440.3316363636	n/a	110082.9091	left_press	n/a	n/a	133	n/a	256	n/a
440.53345454550004	n/a	110133.3636	show_circle	n/a	n/a	133	n/a	0	circle.bmp
442.2334545455	n/a	110558.3636	show_cross	n/a	n/a	134	n/a	n/a	cross.bmp
442.82254545449996	n/a	110705.6364	show_face	famous_face	delayed_repeat	134	9	7	f085.bmp
443.6189090909	n/a	110904.7273	right_press	n/a	n/a	134	n/a	4096	n/a
443.64527272730004	n/a	110911.3182	show_circle	n/a	n/a	134	n/a	0	circle.bmp
445.3452727273	n/a	111336.3182	show_cross	n/a	n/a	135	n/a	n/a	cross.bmp
445.9298181818	n/a	111482.4545	show_face	scrambled_face	first_show	135	n/a	17	s140.bmp
446.5261818182	n/a	111631.5455	right_press	n/a	n/a	135	n/a	4096	n/a
446.81254545449997	n/a	111703.1364	show_circle	n/a	n/a	135	n/a	0	circle.bmp
448.51254545449996	n/a	112128.1364	show_cross	n/a	n/a	136	n/a	n/a	cross.bmp
449.0870909091	n/a	112271.7727	show_face	unfamiliar_face	first_show	136	n/a	13	u114.bmp
449.8443636364	n/a	112461.0909	right_press	n/a	n/a	136	n/a	4096	n/a
450.0007272727	n/a	112500.1818	show_circle	n/a	n/a	136	n/a	0	circle.bmp
451.70072727269996	n/a	112925.1818	show_cross	n/a	n/a	137	n/a	n/a	cross.bmp
452.3107272727	n/a	113077.6818	show_face	unfamiliar_face	immediate_repeat	137	1	14	u114.bmp
452.878	n/a	113219.5	right_press	n/a	n/a	137	n/a	4096	n/a
453.1652727273	n/a	113291.3182	show_circle	n/a	n/a	137	n/a	0	circle.bmp
454.8652727273	n/a	113716.3182	show_cross	n/a	n/a	138	n/a	n/a	cross.bmp
455.4516363636	n/a	113862.9091	show_face	famous_face	first_show	138	n/a	5	f062.bmp
456.1716363636	n/a	114042.9091	left_press	n/a	n/a	138	n/a	256	n/a
456.2898181818	n/a	114072.4545	show_circle	n/a	n/a	138	n/a	0	circle.bmp
457.9898181818	n/a	114497.4545	show_cross	n/a	n/a	139	n/a	n/a	cross.bmp
458.5589090909	n/a	114639.7273	show_face	famous_face	immediate_repeat	139	1	6	f062.bmp
459.428	n/a	114857.0	left_press	n/a	n/a	139	n/a	256	n/a
459.4561818182	n/a	114864.0455	show_circle	n/a	n/a	139	n/a	0	circle.bmp
461.1561818182	n/a	115289.0455	show_cross	n/a	n/a	140	n/a	n/a	cross.bmp
461.7325454545	n/a	115433.1364	show_face	unfamiliar_face	delayed_repeat	140	9	15	u119.bmp
462.34890909089995	n/a	115587.2273	right_press	n/a	n/a	140	n/a	4096	n/a
462.69709090910004	n/a	115674.2727	show_circle	n/a	n/a	140	n/a	0	circle.bmp
464.39709090910003	n/a	116099.2727	show_cross	n/a	n/a	141	n/a	n/a	cross.bmp
465.0398181818	n/a	116259.9545	show_face	famous_face	first_show	141	n/a	5	f092.bmp
465.68527272730006	n/a	116421.3182	right_press	n/a	n/a	141	n/a	4096	n/a
466.01072727269997	n/a	116502.6818	show_circle	n/a	n/a	141	n/a	0	circle.bmp
467.71072727269996	n/a	116927.6818	show_cross	n/a	n/a	142	n/a	n/a	cross.bmp
468.2643636364	n/a	117066.0909	show_face	famous_face	immediate_repeat	142	1	6	f092.bmp
469.1670909091	n/a	117291.7727	show_circle	n/a	n/a	142	n/a	0	circle.bmp
470.86709090910006	n/a	117716.7727	show_cross	n/a	n/a	143	n/a	n/a	cross.bmp
471.45527272730004	n/a	117863.8182	show_face	famous_face	delayed_repeat	143	11	7	f057.bmp
472.02345454550004	n/a	118005.8636	right_press	n/a	n/a	143	n/a	4096	n/a
472.4125454545	n/a	118103.1364	show_circle	n/a	n/a	143	n/a	0	circle.bmp
474.1125454545	n/a	118528.1364	show_cross	n/a	n/a	144	n/a	n/a	cross.bmp
474.69527272730005	n/a	118673.8182	show_face	scrambled_face	first_show	144	n/a	17	s083.bmp
475.4843636364	n/a	118871.0909	right_press	n/a	n/a	144	n/a	4096	n/a
475.5970909091	n/a	118899.2727	show_circle	n/a	n/a	144	n/a	0	circle.bmp
477.29709090910006	n/a	119324.2727	show_cross	n/a	n/a	145	n/a	n/a	cross.bmp
477.81981818180003	n/a	119454.9545	show_face	scrambled_face	delayed_repeat	145	12	19	s023.bmp
478.60890909089994	n/a	119652.2273	left_press	n/a	n/a	145	n/a	256	n/a
478.7916363636	n/a	119697.9091	show_circle	n/a	n/a	145	n/a	0	circle.bmp
480.4916363636	n/a	120122.9091	show_cross	n/a	n/a	146	n/a	n/a	cross.bmp
481.0434545455	n/a	120260.8636	show_face	famous_face	first_show	146	n/a	5	f045.bmp
481.968	n/a	120492.0	show_circle	n/a	n/a	146	n/a	0	circle.bmp
482.558	n/a	120639.5	right_press	n/a	n/a	146	n/a	4096	n/a
483.668	n/a	120917.0	show_cross	n/a	n/a	147	n/a	n/a	cross.bmp
484.268	n/a	121067.0	show_face	scrambled_face	delayed_repeat	147	12	19	s140.bmp
485.0316363636	n/a	121257.9091	right_press	n/a	n/a	147	n/a	4096	n/a
485.2307272727	n/a	121307.6818	show_circle	n/a	n/a	147	n/a	0	circle.bmp
486.9307272727	n/a	121732.6818	show_cross	n/a	n/a	148	n/a	n/a	cross.bmp
487.5089090909	n/a	121877.2273	show_face	scrambled_face	first_show	148	n/a	17	s147.bmp
488.0970909091	n/a	122024.2727	left_press	n/a	n/a	148	n/a	256	n/a
488.37709090910005	n/a	122094.2727	show_circle	n/a	n/a	148	n/a	0	circle.bmp
490.07709090910004	n/a	122519.2727	show_cross	n/a	n/a	149	n/a	n/a	cross.bmp
