1723	-0.086100 -0.066000 -0.028200 0.571015 -0.820922 0.005300 -0.022801 -0.009400 0.999727 -0.815348 -0.578407 -0.025454 -0.004618
1721	-0.086100 -0.066000 -0.028200 0.022801 0.009400 -0.999727 0.571015 -0.820922 0.005300 -0.815348 -0.578407 -0.025454 0.983722
1732	-0.063200 -0.090500 -0.027800 0.016000 0.023501 -0.999624 0.807319 -0.590114 -0.000900 -0.578663 -0.814449 -0.042528 -0.006617
1733	-0.063200 -0.090500 -0.027800 0.807319 -0.590114 -0.000900 -0.016000 -0.023501 0.999624 -0.578663 -0.814449 -0.042528 -0.005836
1731	-0.063200 -0.090500 -0.027800 0.016000 0.023501 -0.999624 0.807319 -0.590114 -0.000900 -0.578663 -0.814449 -0.042528 0.999222
1743	-0.048900 -0.099400 -0.062100 -0.008800 -0.009400 -0.999917 0.895915 -0.444308 -0.003700 -0.457269 -0.889053 0.021856 -0.003037
1742	-0.048900 -0.099400 -0.062100 0.895915 -0.444308 -0.003700 0.008800 0.009400 0.999917 -0.457269 -0.889053 0.021856 -0.001216
1741	-0.048900 -0.099400 -0.062100 -0.008800 -0.009400 -0.999917 0.895915 -0.444308 -0.003700 -0.457269 -0.889053 0.021856 1.001460
1813	-0.078600 -0.028700 0.069600 -0.617503 -0.040900 -0.785504 0.249001 -0.957505 -0.145901 -0.744739 -0.287611 0.602196 -0.005797
1812	-0.078600 -0.028700 0.069600 0.249001 -0.957505 -0.145901 0.617503 0.040900 0.785504 -0.744739 -0.287611 0.602196 -0.007062
1811	-0.078600 -0.028700 0.069600 -0.617503 -0.040900 -0.785504 0.249001 -0.957505 -0.145901 -0.744739 -0.287611 0.602196 1.012257
1822	-0.051800 -0.027700 0.092700 -0.859116 0.025300 -0.511209 0.109902 -0.966318 -0.232704 -0.502146 -0.255471 0.826184 -0.000573
1823	-0.051800 -0.027700 0.092700 0.109902 -0.966318 -0.232704 0.859116 -0.025300 0.511209 -0.502146 -0.255471 0.826184 -0.008961
1821	-0.051800 -0.027700 0.092700 -0.859116 0.025300 -0.511209 0.109902 -0.966318 -0.232704 -0.502146 -0.255471 0.826184 0.997294
1832	-0.018100 -0.054200 0.092300 0.070502 -0.841822 -0.535214 0.989126 -0.010400 0.146704 -0.133002 -0.537473 0.832724 -0.002476
1833	-0.018100 -0.054200 0.092300 0.989126 -0.010400 0.146704 -0.070502 0.841822 0.535214 -0.133002 -0.537473 0.832724 -0.007548
1831	-0.018100 -0.054200 0.092300 0.070502 -0.841822 -0.535214 0.989126 -0.010400 0.146704 -0.133002 -0.537473 0.832724 1.003909
1843	-0.055200 -0.062700 0.070700 -0.383905 -0.499806 -0.776409 0.785209 -0.619107 0.010300 -0.497325 -0.588199 0.637718 -0.005381
1842	-0.055200 -0.062700 0.070700 0.785209 -0.619107 0.010300 0.383905 0.499806 0.776409 -0.497325 -0.588199 0.637718 0.001391
1841	-0.055200 -0.062700 0.070700 -0.383905 -0.499806 -0.776409 0.785209 -0.619107 0.010300 -0.497325 -0.588199 0.637718 1.003180
1912	-0.051300 -0.086100 0.039700 -0.154503 -0.301206 -0.940920 0.880219 -0.474510 0.007400 -0.443309 -0.829841 0.338874 -0.005850
1913	-0.051300 -0.086100 0.039700 0.880219 -0.474510 0.007400 0.154503 0.301206 0.940920 -0.443309 -0.829841 0.338874 -0.003175
1911	-0.051300 -0.086100 0.039700 -0.154503 -0.301206 -0.940920 0.880219 -0.474510 0.007400 -0.443309 -0.829841 0.338874 0.994288
1923	-0.033500 -0.103300 0.006200 -0.044700 -0.142400 -0.988799 0.959299 -0.282400 -0.002700 -0.274248 -0.950128 0.148470 -0.003541
1922	-0.033500 -0.103300 0.006200 0.959299 -0.282400 -0.002700 0.044700 0.142400 0.988799 -0.274248 -0.950128 0.148470 -0.008324
1921	-0.033500 -0.103300 0.006200 -0.044700 -0.142400 -0.988799 0.959299 -0.282400 -0.002700 -0.274248 -0.950128 0.148470 0.999448
1932	-0.033100 -0.105100 -0.027800 0.007900 0.022401 -0.999723 0.951222 -0.308507 0.000600 -0.296479 -0.954737 -0.023789 -0.003959
1933	-0.033100 -0.105100 -0.027800 0.951222 -0.308507 0.000600 -0.007900 -0.022401 0.999723 -0.296479 -0.954737 -0.023789 -0.004512
1931	-0.033100 -0.105100 -0.027800 0.007900 0.022401 -0.999723 0.951222 -0.308507 0.000600 -0.296479 -0.954737 -0.023789 0.999662
1943	-0.063600 -0.088400 0.006000 -0.064102 -0.086003 -0.994231 0.809725 -0.586818 -0.001400 -0.588929 -0.800922 0.108076 -0.002994
1942	-0.063600 -0.088400 0.006000 0.809725 -0.586818 -0.001400 0.064102 0.086003 0.994231 -0.588929 -0.800922 0.108076 -0.003969
1941	-0.063600 -0.088400 0.006000 -0.064102 -0.086003 -0.994231 0.809725 -0.586818 -0.001400 -0.588929 -0.800922 0.108076 0.995853
2013	-0.018600 -0.080100 0.069000 -0.001300 -0.622289 -0.782786 0.992783 -0.094798 0.073699 -0.119589 -0.775489 0.619930 -0.003229
2012	-0.018600 -0.080100 0.069000 0.992783 -0.094798 0.073699 0.001300 0.622289 0.782786 -0.119589 -0.775489 0.619930 -0.002329
2011	-0.018600 -0.080100 0.069000 -0.001300 -0.622289 -0.782786 0.992783 -0.094798 0.073699 -0.119589 -0.775489 0.619930 1.006660
2023	0.018600 -0.080200 0.068900 0.000200 -0.620001 -0.784601 0.986601 0.128300 -0.101100 0.156310 -0.771167 0.617138 -0.004473
2022	0.018600 -0.080200 0.068900 0.986601 0.128300 -0.101100 -0.000200 0.620001 0.784601 0.156310 -0.771167 0.617138 -0.006152
2021	0.018600 -0.080200 0.068900 0.000200 -0.620001 -0.784601 0.986601 0.128300 -0.101100 0.156310 -0.771167 0.617138 0.996177
2032	0.016900 -0.097200 0.039700 -0.000300 -0.372910 -0.927926 0.990028 0.130604 -0.052801 0.145438 -0.917348 0.370559 -0.006293
2033	0.016900 -0.097200 0.039700 0.990028 0.130604 -0.052801 0.000300 0.372910 0.927926 0.145438 -0.917348 0.370559 0.000023
2031	0.016900 -0.097200 0.039700 -0.000300 -0.372910 -0.927926 0.990028 0.130604 -0.052801 0.145438 -0.917348 0.370559 1.002726
2042	-0.017000 -0.097200 0.039700 -0.000500 -0.373789 -0.927473 0.989971 -0.131196 0.052398 -0.137214 -0.919022 0.369549 -0.006315
2043	-0.017000 -0.097200 0.039700 0.989971 -0.131196 0.052398 0.000500 0.373789 0.927473 -0.137214 -0.919022 0.369549 -0.002625
2041	-0.017000 -0.097200 0.039700 -0.000500 -0.373789 -0.927473 0.989971 -0.131196 0.052398 -0.137214 -0.919022 0.369549 1.000404
2113	0.000000 -0.108600 0.007000 -0.000100 -0.168403 -0.985718 0.999819 0.020400 -0.003600 0.017363 -0.985706 0.167559 -0.004498
2112	0.000000 -0.108600 0.007000 0.999819 0.020400 -0.003600 0.000100 0.168403 0.985718 0.017363 -0.985706 0.167559 -0.005065
2111	0.000000 -0.108600 0.007000 -0.000100 -0.168403 -0.985718 0.999819 0.020400 -0.003600 0.017363 -0.985706 0.167559 0.998681
2122	0.000000 -0.110600 -0.027500 0.000000 0.040700 -0.999200 1.000000 -0.000400 0.000000 0.003586 -0.999280 -0.037294 -0.003229
2123	0.000000 -0.110600 -0.027500 1.000000 -0.000400 0.000000 0.000000 -0.040700 0.999200 0.003586 -0.999280 -0.037294 -0.003387
2121	0.000000 -0.110600 -0.027500 0.000000 0.040700 -0.999200 1.000000 -0.000400 0.000000 0.003586 -0.999280 -0.037294 0.990161
2133	0.017000 -0.109800 -0.061800 0.009200 -0.010800 -0.999899 0.985499 0.169500 0.007300 0.156897 -0.987470 0.016611 -0.004562
2132	0.017000 -0.109800 -0.061800 0.985499 0.169500 0.007300 -0.009200 0.010800 0.999899 0.156897 -0.987470 0.016611 -0.004452
2131	0.017000 -0.109800 -0.061800 0.009200 -0.010800 -0.999899 0.985499 0.169500 0.007300 0.156897 -0.987470 0.016611 0.998832
2143	-0.017100 -0.109800 -0.061900 -0.006200 -0.012200 -0.999906 0.982706 -0.185001 -0.003800 -0.191491 -0.981363 0.015706 -0.009580
2142	-0.017100 -0.109800 -0.061900 0.982706 -0.185001 -0.003800 0.006200 0.012200 0.999906 -0.191491 -0.981363 0.015706 -0.007822
2141	-0.017100 -0.109800 -0.061900 -0.006200 -0.012200 -0.999906 0.982706 -0.185001 -0.003800 -0.191491 -0.981363 0.015706 1.006213
2212	0.051700 -0.027600 0.092800 0.859962 0.026999 -0.509577 0.107595 0.966557 0.232790 0.496238 -0.261585 0.827838 -0.003378
2213	0.051700 -0.027600 0.092800 0.107595 0.966557 0.232790 -0.859962 -0.026999 0.509577 0.496238 -0.261585 0.827838 -0.006904
2211	0.051700 -0.027600 0.092800 0.859962 0.026999 -0.509577 0.107595 0.966557 0.232790 0.496238 -0.261585 0.827838 0.999873
2223	0.078600 -0.028400 0.069800 0.627473 -0.042698 -0.777467 0.223290 0.966359 0.127195 0.746040 -0.260191 0.612958 -0.007486
2222	0.078600 -0.028400 0.069800 0.223290 0.966359 0.127195 -0.627473 0.042698 0.777467 0.746040 -0.260191 0.612958 -0.002573
2221	0.078600 -0.028400 0.069800 0.627473 -0.042698 -0.777467 0.223290 0.966359 0.127195 0.746040 -0.260191 0.612958 1.013928
2233	0.055300 -0.062800 0.070600 0.377694 -0.493292 -0.783588 0.759388 0.649190 -0.042699 0.514088 -0.588905 0.623618 -0.005276
2232	0.055300 -0.062800 0.070600 0.759388 0.649190 -0.042699 -0.377694 0.493292 0.783588 0.514088 -0.588905 0.623618 -0.001640
2231	0.055300 -0.062800 0.070600 0.377694 -0.493292 -0.783588 0.759388 0.649190 -0.042699 0.514088 -0.588905 0.623618 0.996595
2242	0.018200 -0.054200 0.092200 -0.069799 -0.841688 -0.535392 0.989086 0.011400 -0.146898 0.134856 -0.539341 0.831215 -0.003708
2243	0.018200 -0.054200 0.092200 0.989086 0.011400 -0.146898 0.069799 0.841688 0.535392 0.134856 -0.539341 0.831215 -0.007634
2241	0.018200 -0.054200 0.092200 -0.069799 -0.841688 -0.535392 0.989086 0.011400 -0.146898 0.134856 -0.539341 0.831215 0.993246
2312	0.051300 -0.086100 0.039700 0.153007 -0.302213 -0.940940 0.880738 0.473520 -0.008900 0.451586 -0.827339 0.334032 -0.004787
2313	0.051300 -0.086100 0.039700 0.880738 0.473520 -0.008900 -0.153007 0.302213 0.940940 0.451586 -0.827339 0.334032 -0.005430
2311	0.051300 -0.086100 0.039700 0.153007 -0.302213 -0.940940 0.880738 0.473520 -0.008900 0.451586 -0.827339 0.334032 1.002108
2323	0.063700 -0.088400 0.006200 0.056398 -0.071297 -0.995860 0.798667 0.601776 0.002200 0.590184 -0.802026 0.091836 -0.004800
2322	0.063700 -0.088400 0.006200 0.798667 0.601776 0.002200 -0.056398 0.071297 0.995860 0.590184 -0.802026 0.091836 -0.006819
2321	0.063700 -0.088400 0.006200 0.056398 -0.071297 -0.995860 0.798667 0.601776 0.002200 0.590184 -0.802026 0.091836 0.998197
2332	0.033000 -0.105100 -0.027700 -0.004900 0.023300 -0.999715 0.951414 0.307905 0.002500 0.321374 -0.946649 -0.023860 -0.004473
2333	0.033000 -0.105100 -0.027700 0.951414 0.307905 0.002500 0.004900 -0.023300 0.999715 0.321374 -0.946649 -0.023860 -0.005361
2331	0.033000 -0.105100 -0.027700 -0.004900 0.023300 -0.999715 0.951414 0.307905 0.002500 0.321374 -0.946649 -0.023860 1.003182
2343	0.033300 -0.103400 0.006300 0.041500 -0.123300 -0.991501 0.948001 0.318300 0.000100 0.315005 -0.940651 0.126270 -0.005765
2342	0.033300 -0.103400 0.006300 0.948001 0.318300 0.000100 -0.041500 0.123300 0.991501 0.315005 -0.940651 0.126270 -0.006925
2341	0.033300 -0.103400 0.006300 0.041500 -0.123300 -0.991501 0.948001 0.318300 0.000100 0.315005 -0.940651 0.126270 1.003657
2412	0.095200 -0.030600 0.039200 0.323999 -0.063600 -0.943897 0.309099 0.950098 0.042100 0.895961 -0.304672 0.323143 -0.007098
2413	0.095200 -0.030600 0.039200 0.309099 0.950098 0.042100 -0.323999 0.063600 0.943897 0.895961 -0.304672 0.323143 -0.005160
2411	0.095200 -0.030600 0.039200 0.323999 -0.063600 -0.943897 0.309099 0.950098 0.042100 0.895961 -0.304672 0.323143 0.992542
2423	0.101700 -0.033800 0.005800 0.066101 -0.028300 -0.997412 0.314004 0.949411 -0.006100 0.946001 -0.316462 0.070175 -0.004068
2422	0.101700 -0.033800 0.005800 0.314004 0.949411 -0.006100 -0.066101 0.028300 0.997412 0.946001 -0.316462 0.070175 -0.006065
2421	0.101700 -0.033800 0.005800 0.066101 -0.028300 -0.997412 0.314004 0.949411 -0.006100 0.946001 -0.316462 0.070175 1.006154
2433	0.086600 -0.063900 0.005600 0.060099 -0.044799 -0.997187 0.549293 0.835589 -0.004400 0.832767 -0.548670 0.073819 -0.004859
2432	0.086600 -0.063900 0.005600 0.549293 0.835589 -0.004400 -0.060099 0.044799 0.997187 0.832767 -0.548670 0.073819 -0.006673
2431	0.086600 -0.063900 0.005600 0.060099 -0.044799 -0.997187 0.549293 0.835589 -0.004400 0.832767 -0.548670 0.073819 1.009227
2442	0.078100 -0.062900 0.039400 0.259507 -0.203505 -0.944125 0.598716 0.800921 -0.008000 0.764484 -0.554937 0.328028 -0.003981
2443	0.078100 -0.062900 0.039400 0.598716 0.800921 -0.008000 -0.259507 0.203505 0.944125 0.764484 -0.554937 0.328028 -0.004099
2441	0.078100 -0.062900 0.039400 0.259507 -0.203505 -0.944125 0.598716 0.800921 -0.008000 0.764484 -0.554937 0.328028 1.014407
2512	0.063000 -0.090600 -0.027600 -0.013600 0.025200 -0.999598 0.808198 0.588899 0.003800 0.592950 -0.803981 -0.044931 -0.005890
2513	0.063000 -0.090600 -0.027600 0.808198 0.588899 0.003800 0.013600 -0.025200 0.999598 0.592950 -0.803981 -0.044931 -0.005457
2511	0.063000 -0.090600 -0.027600 -0.013600 0.025200 -0.999598 0.808198 0.588899 0.003800 0.592950 -0.803981 -0.044931 0.999059
2522	0.086100 -0.066100 -0.028000 -0.021299 0.011700 -0.999673 0.571385 0.820678 -0.002600 0.828154 -0.559992 -0.023722 -0.005819
2523	0.086100 -0.066100 -0.028000 0.571385 0.820678 -0.002600 0.021299 -0.011700 0.999673 0.828154 -0.559992 -0.023722 -0.004215
2521	0.086100 -0.066100 -0.028000 -0.021299 0.011700 -0.999673 0.571385 0.820678 -0.002600 0.828154 -0.559992 -0.023722 0.998719
2533	0.075700 -0.079800 -0.062000 0.014300 -0.000900 -0.999897 0.690798 0.722998 0.009300 0.710404 -0.703673 0.012540 -0.006864
2532	0.075700 -0.079800 -0.062000 0.690798 0.722998 0.009300 -0.014300 0.000900 0.999897 0.710404 -0.703673 0.012540 -0.005727
2531	0.075700 -0.079800 -0.062000 0.014300 -0.000900 -0.999897 0.690798 0.722998 0.009300 0.710404 -0.703673 0.012540 0.992632
2543	0.048800 -0.099400 -0.062100 0.011000 -0.007000 -0.999915 0.903014 0.429706 0.007000 0.419667 -0.907454 0.019603 -0.005131
2542	0.048800 -0.099400 -0.062100 0.903014 0.429706 0.007000 -0.011000 0.007000 0.999915 0.419667 -0.907454 0.019603 -0.008017
2541	0.048800 -0.099400 -0.062100 0.011000 -0.007000 -0.999915 0.903014 0.429706 0.007000 0.419667 -0.907454 0.019603 0.999134
2612	0.108700 -0.003300 -0.028000 -0.020500 0.003400 -0.999813 0.081001 0.996713 0.001700 0.997594 -0.066695 -0.018680 -0.005401
2613	0.108700 -0.003300 -0.028000 0.081001 0.996713 0.001700 0.020500 -0.003400 0.999813 0.997594 -0.066695 -0.018680 -0.007139
2611	0.108700 -0.003300 -0.028000 -0.020500 0.003400 -0.999813 0.081001 0.996713 0.001700 0.997594 -0.066695 -0.018680 0.990098
2623	0.106800 -0.020600 -0.062100 0.013100 0.004500 -0.999904 0.215701 0.976404 0.007200 0.974681 -0.222975 0.016371 -0.007752
2622	0.106800 -0.020600 -0.062100 0.215701 0.976404 0.007200 -0.013100 -0.004500 0.999904 0.974681 -0.222975 0.016371 -0.007176
2621	0.106800 -0.020600 -0.062100 0.013100 0.004500 -0.999904 0.215701 0.976404 0.007200 0.974681 -0.222975 0.016371 0.991652
2633	0.095100 -0.052400 -0.062000 0.015200 0.003300 -0.999879 0.476590 0.879082 0.010100 0.877341 -0.479666 0.013500 -0.008096
2632	0.095100 -0.052400 -0.062000 0.476590 0.879082 0.010100 -0.015200 -0.003300 0.999879 0.877341 -0.479666 0.013500 -0.005400
2631	0.095100 -0.052400 -0.062000 0.015200 0.003300 -0.999879 0.476590 0.879082 0.010100 0.877341 -0.479666 0.013500 0.997717
2642	0.101700 -0.036100 -0.027800 -0.027699 0.005300 -0.999573 0.341491 0.939874 -0.004500 0.944448 -0.327598 -0.026301 -0.003963
2643	0.101700 -0.036100 -0.027800 0.341491 0.939874 -0.004500 0.027699 -0.005300 0.999573 0.944448 -0.327598 -0.026301 -0.006557
2641	0.101700 -0.036100 -0.027800 -0.027699 0.005300 -0.999573 0.341491 0.939874 -0.004500 0.944448 -0.327598 -0.026301 0.998815
